scientific-name,family-name,abundance
Corynephorus articulatus ssp. fasciculatus,Graminées,AR
Corynephorus articulatus ssp. eu-articulatus,Graminées,AC
Trisetaria flavescens ssp. pratensis,Graminées,AC
Avena alba,Graminées,CC
Avena sterilis ssp. macrocarpa,Graminées,CC
Avena sterilis ssp. ludoviciana,Graminées,CC
Arrhenatherum elatius ssp. erianthum,Graminées,AC
Gaudinia fragilis ssp. eu-fragilis,Graminées,AC
Koeleria vallesiana,Graminées,AC
Koeleria pubescens ssp. villosa,Graminées,CC
Koeleria hispida,Graminées,CC
Koeleria phleoides,Graminées,CCC
Avellinia michelii,Graminées,C
Aira tenorii,Graminées,C
Aira cupaniana var. genuina,Graminées,C
Aira cupaniana var. divaricata,Graminées,C
Airopsis tenella,Graminées,RR
Periballia minuta,Graminées,C
Ammochloa pungens,Graminées,AC
Echinaria capitata,Graminées,C
Melica minuta ssp. eu-minuta,Graminées,C
Melica minuta ssp. major,Graminées,C
Melica ciliata,Graminées,C
Sphenopus divaricatus,Graminées,AC
Cutandia maritima,Graminées,AC
Scleropoa rigida,Graminées,CC
Scleropoa hemipoa,Graminées,AC
Cynosurus baiansae,Graminées,AC
Cynosurus polybracteatus,Graminées,C
Cynosurus elegans ssp. aurasiacus,Graminées,C
Cynosurus elegans ssp. obliquatus,Graminées,C
Cynosurus echinatus,Graminées,C
Lamarckia aurea,Graminées,CC
Dactylis glomerata,Graminées,C
AEluropus iittoraiis,Graminées,C
Sclerochloa dura,Graminées,C
Poa trivialis,Graminées,C
Poa bulbosa ssp. eu-bulbosa,Graminées,C
Poa annua ssp exilis,Graminées,C
Poa annua ssp. typica,Graminées,C
Briza maxima,Graminées,C
Briza minor,Graminées,C
Glyceria fluitans ssp. plicata,Graminées,RR
Puccinellia distans ssp. eu-distans,Graminées,C
Festuca caerulescens,Graminées,CC
Festuca triflora,Graminées,AC
Festuca algeriensis,Graminées,R
Vulpia sicula var. setacca,Graminées,C
Vulpia ciliata,Graminées,C
Vulpia geniculata,Graminées,C
Vulpia myuros ssp. pseudo-myuros,Graminées,C
Vulpia myuros ssp. sciuroides,Graminées,C
Vulpia ligustica,Graminées,C
Vulpia membranacea,Graminées,CC
Ctenopsis pectinella,Graminées,AC
Catapodium tuberculosum,Graminées,AC
Catapodium ioliaceum,Graminées,C
Nardurus maritimus,Graminées,AR
Bromus erectus,Graminées,AC
Bromus rigidus ssp. maximus,Graminées,CC
Bromus rigidus ssp. gussonii,Graminées,C
Bromus madritensis ssp. eu-madritensis,Graminées,CC
Bromus rubens ssp. eu-rubens,Graminées,AC
Bromus secalinus,Graminées,C
Bromus racemosus,Graminées,RR
Bromus hordaceus ssp. mollis,Graminées,C
Bromus hordaceus ssp. molliformis,Graminées,RR
Bromus intermedius,Graminées,AC
Bromus alopecuros,Graminées,AC
Bromus alopecuros,Graminées,CC
Brachypodium distachyum,Graminées,CC
Brachypodium sylvaticum,Graminées,C
Brachypodium pinnatum,Graminées,C
Brachypodium phoenicoides,Graminées,C
Lolium perenne,Graminées,C
Lolium rigidum,Graminées,C
Lolium multiflorum ssp. italicum,Graminées,AC
Lolium multiflorum ssp. gaudini,Graminées,CC
Lolium temulentum,Graminées,AC
Lolium remotum,Graminées,RR
Lepturus cylindricus,Graminées,C
Pholiurus incurvus ssp. incurvatus,Graminées,C
Pholiurus incurvus ssp. filiformis,Graminées,AC
Psilurus incurvus,Graminées,R
Agropyron repens,Graminées,AC
Agropyron junceum,Graminées,C
Agropyron elongatum,Graminées,C
Aegilops ventricosa,Graminées,C
Aegilops triuncialis ssp. eu-triuncialis,Graminées,C
Aegilops triuncialis ssp. triaristata,Graminées,C
Aegilops triuncialis ssp. eu-ovata,Graminées,C
Hordeum bulbosum,Graminées,AC
Hordeum maritimum ssp. eu-maritimum,Graminées,CC
Hordeum murinum ssp. leporinum,Graminées,CC
Elymus caput-medusae ssp. crinitus,Graminées,C
Cyperus fuscus,Cyperacées,C
Cyperus laevigatus ssp. distachyos,Cyperacées,AC
Cyperus kalli,Cyperacées,C
Cyperus esculentus,Cyperacées,R
Cyperus rotundus ssp. eu-rotundus,Cyperacées,C
Cyperus longus ssp. badius,Cyperacées,C
Scirpus holoschoenus,Cyperacées,CC
Scirpus supinus ssp. eu-supinus,Cyperacées,RR
Scirpus pseudosetaceus,Cyperacées,R
Scirpus cernuus,Cyperacées,CC
Scirpus maritimus,Cyperacées,CC
Scirpus lacustris ssp. eu-iacustris,Cyperacées,AC
Scirpus lacustris ssp. glaucus,Cyperacées,CC
Scirpus iittoralis,Cyperacées,AC
Heleocharis uniglumis,Cyperacées,R
Fimbristylis dichotoma,Cyperacées,RR
Schoenus nigricans,Cyperacées,AC
Cladium mariscus,Cyperacées,R
Carex distachya,Cyperacées,C
Carex divisa,Cyperacées,C
Carex muricata ssp. divulsa,Cyperacées,C
Carex muricata ssp. eu-muricata,Cyperacées,RR
Carex hispida,Cyperacées,C
Carex flacca,Cyperacées,AC
Carex riparia,Cyperacées,R
Carex acutiformis,Cyperacées,R
Carex halleriana,Cyperacées,C
Carex pendula,Cyperacées,AC
Carex extensa,Cyperacées,C
Carex distans ssp. eu-distans,Cyperacées,C
Phoenix dactylifera,Palmees,C
Chamaerops humilis,Palmees,CC
Ambrosinia bassii,Aracées,C
Arum italicum,Aracées,CC
Arisarum vulgare ssp. exsertum,Aracées,CC
Biarum bovei ssp. dispar,Aracées,CC
Lemna minor,Lemnacées,CC
Lemna gibba,Lemnacées,R
Juncus acutus,Juncacées,CC
Juncus maritimus,Juncacées,CC
Juncus inflexus,Juncacées,CC
Juncus conglomeratus,Juncacées,C
Juncus effusus,Juncacées,C
Juncus capitatus,Juncacées,C
Juncus pygmaeus,Juncacées,C
Juncus subnodulosus,Juncacées,R
Juncus fontanesii,Juncacées,C
Juncus articulatus,Juncacées,C
Juncus striatus,Juncacées,R
Juncus bufonius ssp. eu-bufonius,Juncacées,AC
Juncus compressus ssp. gerardi,Juncacées,C
Luzula forsteri,Juncacées,AC
Luzula nodulosa,Juncacées,AC
Colchicum cupani,Liliacées,AC
Colchicum autumnale,Liliacées,C
Merendera filifolia,Liliacées,C
Aphyllanthes monspeliensis,Liliacées,AC
Asphodelus microcarpus,Liliacées,CC
Asphodelus fistulosus,Liliacées,AR
Simethis planifolia,Liliacées,AC
Anthericum liliago ssp. algeriense,Liliacées,AC
Fritillaria messanensis var. atlantica,Liliacées,RR
Tulipa sylvestris ssp. australis,Liliacées,CC
Gagea granatelli ssp. eu-granatelli,Liliacées,C
Gagea granatelli ssp. chaberti,Liliacées,R
Gagea foliosa ssp. eu-foliosa,Liliacées,AC
Scilla lingulata,Liliacées,C
Scilla autumnalis ssp. eu-autumnalis,Liliacées,C
Scilla autumnalis ssp. fallax,Liliacées,AC
Scilla obtusifolia,Liliacées,C
Scilla numidica,Liliacées,AC
Scilla peruviana,Liliacées,C
Urginea maritima var. pancration,Liliacées,C
Urginea maritima var. numidica,Liliacées,C
Urginea maritima var. spheroïdes,Liliacées,C
Urginea undulata ssp. typica,Liliacées,C
Ornithogalum arabicum,Liliacées,C
Ornithogalum umbellatum ssp. orthophyllum,Liliacées,C
Ornithogalum sessilifiorum,Liliacées,C
Ornithogalum pyramidale ssp. narbonense,Liliacées,AC
Bellevallia mauritaniea var. mauritanica,Liliacées,C
Muscari comosum,Liliacées,AC
Ruscus aculeatus,Liliacées,C
Ruscus hypophyllum,Liliacées,AC
Asparagus stipularis var. horridus,Liliacées,AC
Asparagus albus,Liliacées,C
Asparagus acutifolius,Liliacées,CC
Smilax aspera var. genuina,Liliacées,C
Smilax aspera var. altissima,Liliacées,CC
Allium triquetrum,Liliacées,C
Allium chamaemoly,Liliacées,C
Allium cupani,Liliacées,C
Allium seirotrichum,Liliacées,RR
Allium subhirsutum ssp. ciliare,Liliacées,RR
Allium subhirsutum ssp. album,Liliacées,C
Allium nigrum ssp. odoratissimum,Liliacées,C
Allium roseum ssp. eu-roseum,Liliacées,C
Allium paniculatum var. typicum,Liliacées,C
Allium paniculatum var. fuscum,Liliacées,AC
Allium margaritaceum,Liliacées,C
Allium sphaerocephalum,Liliacées,AC
Leucojum autumnale var. pulchellum,Amaryllidacées,C
Narcissus elegans,Amaryllidacées,C
Narcissus serotinus,Amaryllidacées,C
Narcissus tazetta ssp. bertolonii,Amaryllidacées,C
Agave americana,Amaryllidacées,C
Tarnus communis,Dioscoreacées,C
Gladiolus segetum,Iridacées,C
Gladiolus byzantinus,Iridacées,C
Iris pseudoacorus,Iridacées,C
Iris foetidissima,Iridacées,C
Iris spuria,Iridacées,R
Iris planifolia,Iridacées,AR
Iris unguicularis,Iridacées,C
Iris juncea,Iridacées,C
Iris sisyrinchium,Iridacées,C
Iris tingitana var. fontanesii,Iridacées,C
Iris xiphium,Iridacées,C
Romulea ramiflora,Iridacées,AR
Romulea rollii var. algerica,Iridacées,R
Romulea columnae var. typica,Iridacées,C
Romulea bulbocodiuni ssp. ligustica,Iridacées,C
Romulea bulbocodiuni ssp. eu-bulbocodium,Iridacées,C
Ophrys speculum,Orchidacées,C
Ophrys apifera,Orchidacées,C
Ophrys scolopax,Orchidacées,C
Ophrys tenthredinifera var. genuina,Orchidacées,C
Ophrys bombyliflora,Orchidacées,C
Ophrys lutea,Orchidacées,C
Ophrys subfusea,Orchidacées,R
Ophrys fusca,Orchidacées,C
Orchis elata ssp. munbyana,Orchidacées,C
Orchis papilionacea,Orchidacées,AR
Orchis longicornu,Orchidacées,C
Orchis coriophora ssp. martini,Orchidacées,C
Orchis coriophora ssp. fragrans,Orchidacées,C
Orchis tridentata ssp. lactea,Orchidacées,C
Orchis simia,Orchidacées,AR
Orchis italica,Orchidacées,C
Orchis collina var. atlantica,Orchidacées,R
Orchis patens var. fontanesii,Orchidacées,AR
Orchis mascula ssp. eu-mascula,Orchidacées,C
Orchis mascula ssp. olbiensis,Orchidacées,C
Orchis palustris var. mediterranea,Orchidacées,R
Orchis laxiflora,Orchidacées,
Serapias cordigera,Orchidacées,C
Serapias lingua,Orchidacées,C
Serapias parviflora ssp. occultata,Orchidacées,C
Serapias anthropophorum,Orchidacées,C
Himanthoglossum hircinum,Orchidacées,AR
Himanthoglossum longibracteatum,Orchidacées,C
Anacamptis pyramidalis,Orchidacées,AR
Platanthera algeriensis,Orchidacées,RR
Gennaria diphylla,Orchidacées,RR
Neotinea intacta,Orchidacées,R
Cephalanthera longifolia,Orchidacées,AC
Limodorum abortivum ssp. trabutianum,Orchidacées,R
Spiranthes spiralis,Orchidacées,C
Populus euphratica var. mauritanîca,Salicacées,RR
Populus alba,Salicacées,CC
Salix alba,Salicacées,C
Salix purpurea,Salicacées,AC
Salix triandra,Salicacées,RR
Salix pedicellata,Salicacées,CC
Quercus suber,Fagacées,R
Quercus coccifera,Fagacées,C
Quercus ilex,Fagacées,C
Quercus afares,Fagacées,AR
Quercus faginea ssp. baetica,Fagacées,AC
Quercus faginea ssp. tlemcenensis,Fagacées,AC
Rumex tingitanus,Polygonacées,AC
Rumex tuberosus,Polygonacées,C
Rumex thyrsoides ssp. typicum,Polygonacées,C
Rumex acetosella ssp. angiocarpus,Polygonacées,C
Rumex bucephalophorus ssp. gallicus,Polygonacées,C
Rumex conglomerat,Polygonacées,CC
Rumex crispus,Polygonacées,C
Rumex pulcher,Polygonacées,CC
Polygonum convolvulus,Polygonacées,AC
Polygonum maritimum,Polygonacées,AC
Polygonum aviculare,Polygonacées,CC
Polygonum patulum,Polygonacées,AC
Polygonum amphibium,Polygonacées,C
Polygonum hydropiper,Polygonacées,RR
Polygonum salicifolium,Polygonacées,C
Polygonum lapathifolium ssp. verum,Polygonacées,C
Celtis australis,Ulmacées,AC
Ficus carica,Moracées,C
Urtica pilulifera,Urticacées,C
Urtica membranacea,Urticacées,C
Urtica urens,Urticacées,C
Parietaria officinalis ssp. judaica,Urticacées,C
Parietaria mauritanica,Urticacées,C
Parietaria lusitanica,Urticacées,R
Osyris alba,Santalacées,AC
Thesium humifusum ssp. diviracatum,Santalacées,AR
Thesium humile,Santalacées,AC
Cytinus hypocistis ssp. kermesinus,Rafflesiacées,C
Cytinus hypocistis ssp. ochraceus,Rafflesiacées,C
Aristolochia hypocistis ssp. fontanesii,Aristolochiacées,AR
Aristolochia altissima,Aristolochiacées,C
Atriplex iittoralis,Chenopodiacées,R
Atriplex hastata,Chenopodiacées,C
Atriplex patula,Chenopodiacées,AC
Atriplex rosea,Chenopodiacées,RR
Atriplex tomabeni,Chenopodiacées,RR
Atriplex portulacoides,Chenopodiacées,C
Atriplex halimus,Chenopodiacées,C
Atriplex glauea var. mauritanica,Chenopodiacées,C
Beta vulgaris ssp. maritima,Chenopodiacées,C
Chenopodium multfidum,Chenopodiacées,C
Chenopodium ambrosioides,Chenopodiacées,C
Chenopodium vulvaria,Chenopodiacées,C
Chenopodium album ssp. album,Chenopodiacées,AC
Chenopodium album ssp. opulifolium,Chenopodiacées,C
Chenopodium murale,Chenopodiacées,C
Arthrocnemum indicumm,Chenopodiacées,C
Salicornia arabica var. typica,Chenopodiacées,CC
Suaeda maritima,Chenopodiacées,AC
Suaeda fruticosa,Chenopodiacées,C
Aerva persica,Amaranthacées,RR
Amaranthus angustifolius ssp. sylvestris,Amaranthacées,C
Amaranthus deflexus,Amaranthacées,C
Amaranthus lividus,Amaranthacées,AC
Amaranthus retroflexus,Amaranthacées,AC
Amaranthus hybridus ssp. hypochondriacus,Amaranthacées,C
Amaranthus hybridus ssp. cruentus var. patulus,Amaranthacées,RR
Achyranthes aspera,Amaranthacées,AC
Mesembryanthemum nodiflorum,Aizoacées,C
Aizoon hispanicum,Aizoacées,C
Theligonum cynocrambe,Theligonacées,C
Portulaca oleracea ssp. silvestris,Portulacacées,C
Corrigiola littoralis ssp. littoralis,Caryophyllacées,AC
Corrigiola littoralis ssp. telephiifolia,Caryophyllacées,AC
Herniaria incana,Caryophyllacées,AR
Herniaria glabra,Caryophyllacées,AC
Herniaria hirsuta var. cinerea,Caryophyllacées,AC
Paronychia echinata,Caryophyllacées,C
Paronychia argentea,Caryophyllacées,C
Paronychia capitata ssp. nivea,Caryophyllacées,C
Paronychia kapela ssp. eu-kapela,Caryophyllacées,R
Loefflingia hispanica ssp. eu-hispanica,Caryophyllacées,AC
Polycarpon tetraphyllum,Caryophyllacées,C
Polycarpon peploides,Caryophyllacées,R
Polycarpon polycarpoides ssp. bivonae,Caryophyllacées,CC
Spergula flaccida,Caryophyllacées,C
Spergula arvensis ssp. chieusseana,Caryophyllacées,C
Spergularia marginata ssp. vulgaris,Caryophyllacées,AC
Spergularia salina ssp. typica,Caryophyllacées,C
Spergularia salina ssp. microcarpa,Caryophyllacées,RR
Spergularia heldreichii,Caryophyllacées,
Spergularia diandra,Caryophyllacées,CC
Spergularia bocconei,Caryophyllacées,CC
Buffonia duvaljouvii,Alsinoidees,RR
Minuartia geniculata,Alsinoidees,C
Minuartia tenuifolia,Alsinoidees,C
Sagina apetala,Alsinoidees,C
Sagina maritima,Alsinoidees,AC
Holosteum umbellatum,Alsinoidees,C
Stellaria media,Alsinoidees,C
Cerastium gibraltaricum,Alsinoidees,AR
Cerastium atlanticum,Alsinoidees,AR
Cerastium pentandrum ssp. tetrandrum,Alsinoidees,AC
Cerastium glomeratum,Alsinoidees,C
Cerastium brachypetalum ssp. luridum,Alsinoidees,R
Arenaria emarginata,Alsinoidees,RR
Arenaria cerastioides,Alsinoidees,AC
Arenaria serpyllifolia ssp. typica,Alsinoidees,C
Arenaria serpyllifolia ssp. minutiflora,Alsinoidees,CC
Moehringia trinervia ssp. pentandra,Alsinoidees,AC
Melandrium album ssp. divaricatum,Silenoidées,C
Silene cucubalus ssp. angustifolia,Silenoidées,C
Silene laeta,Silenoidées,C
Silene coeii-rosa,Silenoidées,C
Silene secundiflora,Silenoidées,R
Silene colorata ssp. pubicalycina,Silenoidées,C
Silene gallica,Silenoidées,CC
Silene disticha,Silenoidées,AC
Silene cerastioides,Silenoidées,R
Silene pomeli,Silenoidées,AC
Silene imbricata,Silenoidées,AC
Silene nicaeensis,Silenoidées,C
Silene muscipula ssp. eu-muscipula,Silenoidées,CC
Silene stricta,Silenoidées,C
Silene pseudo-atocion,Silenoidées,C
Silene fuscata,Silenoidées,C
Silene argillosa,Silenoidées,AR
Silene rosulata,Silenoidées,R
Silene italica ssp. fontanesiana,Silenoidées,R
Velezia rigida,Silenoidées,AC
Tunica prolifera ssp. velutina,Silenoidées,C
Tunica iiiyrica ssp. angustifolia,Silenoidées,AC
Dianthus tripunctatus,Silenoidées,RR
Dianthus serrulatus ssp. eu-serrulatus,Silenoidées,AC
Dianthus caryophyllus ssp. siculus,Silenoidées,R
Dianthus caryophyllus ssp. virgineus,Silenoidées,CC
Ceratophyllum demersum,Ceratophyllacées,C
Clematis cirrhosa,Renonculacées,C
Clematis vitalba,Renonculacées,RR
Delphinium orientale,Renonculacées,AC
Delphinium peregrinum ssp. halteratum,Renonculacées,AC
Delphinium pentagynum,Renonculacées,AC
Delphinium staphysagria,Renonculacées,R
Nigella damascenna,Renonculacées,C
Anemone palmata,Renonculacées,C
Anemone coronaria,Renonculacées,AR
Adonis annua ssp. autumnalis,Renonculacées,AC
Adonis aestivalis,Renonculacées,AC
Ficaria verna ssp. ficariiformis,Renonculacées,C
Ranunculus hederaceus,Renonculacées,AC
Ranunculus aquatilis,Renonculacées,C
Ranunculus trichophyllus,Renonculacées,AC
Ranunculus bullatus,Renonculacées,CC
Ranunculus ophioglossifolius,Renonculacées,CC
Ranunculus sceleratus,Renonculacées,R
Ranunculus parviflorus,Renonculacées,R
Ranunculus sardous ssp. philonotis,Renonculacées,C
Ranunculus sardous ssp. trilobus,Renonculacées,C
Ranunculus muricatus,Renonculacées,C
Ranunculus arvensis,Renonculacées,C
Ranunculus paludosus,Renonculacées,C
Ranunculus millefoliatus,Renonculacées,R
Ranunculus spicatus ssp. spicatus,Renonculacées,RR
Ranunculus spicatus ssp. rupestris,Renonculacées,C
Ranunculus macrophyllus,Renonculacées,CC
Laurus nobilis,Lauracées,AC
Papaver somniferum ssp. setigerum,Papaveracées,C
Papaver hybridum,Papaveracées,C
Papaver rhoeas,Papaveracées,C
Papaver pinnatifidum,Papaveracées,AC
Papaver dubium ssp. eu-dubium,Papaveracées,C
Hypecoum pendulum,Papaveracées,C
Glaucium corniculatum,Papaveracées,C
Glaucium flavum,Papaveracées,C
Fumaria capreolata,Fumariacées,C
Fumaria agraria,Fumariacées,C
Fumaria bastardi,Fumariacées,C
Fumaria parviflora,Fumariacées,C
Fumaria officinalis,Fumariacées,C
Fumaria densiflora,Fumariacées,C
Neslia paniculata ssp. apiculata,Crucifères,AC
Crambe filiformis,Crucifères,R
Calepina irregularis,Crucifères,R
Cakile aegyptiaca,Crucifères,AR
Rapistrum rugosum ssp. linnaeanum,Crucifères,AC
Rapistrum rugosum ssp. rugosum,Crucifères,AC
Rapistrum rugosum ssp. orientale,Crucifères,AC
Succowia balearica,Crucifères,AC
Coronopus squamatus,Crucifères,C
Coronopus violaceus,Crucifères,R
Coronopus didymus,Crucifères,R
BiscutelIa didyma,Crucifères,CC
BiscutelIa raphanifolia,Crucifères,AR
Lepidium glastifolium,Crucifères,AC
Lepidium draba,Crucifères,AR
Lepidium perfoliatum,Crucifères,RR
Lepidium latifolium,Crucifères,RR
Psychine stylosa,Crucifères,AC
Alyssum parviflorum,Crucifères,C
Alyssum granatense,Crucifères,C
Lobularia maritima,Crucifères,C
Draba verna,Crucifères,AC
Draba muralis,Crucifères,R
Capsella bursa-pastoris ssp. bursa,Crucifères,C
Capsella bursa-pastoris ssp. rubella,Crucifères,C
Bivonaea lutea,Crucifères,AC
Teesdalia coronopifolia,Crucifères,AC
Ionopsidium albiflorum,Crucifères,R
Raphanus sativus ssp. landra,Crucifères,AC
Raphanus sativus ssp. sativus,Crucifères,AC
Raphanus raphanistum,Crucifères,AC
Eruca vesicaria ssp. vesicaria,Crucifères,C
Eruca vesicaria ssp. pinnatifida,Crucifères,C
Hirschfeldia incana ssp. adpressa,Crucifères,AC
Hirschfeldia incana ssp. geniculata,Crucifères,C
Diplotaxis tenuifolia,Crucifères,RR
Diplotaxis tenuisiliqua,Crucifères,AC
Diplotaxis viminea,Crucifères,R
Diplotaxis muralis,Crucifères,C
Sinapis pubescens ssp. pubescens,Crucifères,C
Sinapis arvensis,Crucifères,C
Sinapis alba ssp. alba,Crucifères,C
Sinapis alba ssp. dissecta,Crucifères,C
Brassica amplexicaulis,Crucifères,CC
Brassica nigra,Crucifères,R
Brassica procumbens,Crucifères,C
Brassica fruticulosa ssp. mauritanica,Crucifères,C
Brassica fruticulosa ssp. radicata,Crucifères,R
Brassica tournefortii,Crucifères,R
Conringia orientalis,Crucifères,C
Moricandia arvensis ssp. arvensis,Crucifères,CC
Moricandia arvensis ssp. suffruticosa,Crucifères,C
Cardamine parviflora,Crucifères,RR
Cardamine hirsuta ssp. hirsuta,Crucifères,CC
Barbarea vulgaris ssp. vulgaris,Crucifères,AC
Arabis verna,Crucifères,AR
Arabis alpina ssp. caucasica,Crucifères,AR
Arabis auriculata,Crucifères,AC
Arabis parvula,Crucifères,AC
Arabis pubescens,Crucifères,AC
Arabis hirsuta ssp. sagittata,Crucifères,AC
Rorippa nasturtium-aquaticum,Crucifères,C
Sisymbrium thalianum,Crucifères,C
Sisymbrium officinale,Crucifères,C
Sisymbrium orientale,Crucifères,C
Sisymbrium irio,Crucifères,C
Matthiola incana,Crucifères,RR
Matthiola sinuata,Crucifères,RR
Matthiola fruticulosa,Crucifères,AC
Matthiola parviflora,Crucifères,C
Matthiola tricuspidata,Crucifères,R
Matthiola lunata,Crucifères,C
Reseda alba ssp. eu-alba,Resedacées,AC
Reseda luteola,Resedacées,AC
Reseda lutea ssp. lutea,Resedacées,AR
Reseda lutea ssp. neglecta,Resedacées,AC
Reseda phytenma ssp. eu phyteuma,Resedacées,R
Cotyledon umbilicus-veneris ssp. pendulina,Crassulacées,C
Cotyledon umbilicus-veneris ssp. gaditana,Crassulacées,AC
Cotyledon breviflora ssp. salzmannii,Crassulacées,C
Cotyledon breviflora ssp. intermedia,Crassulacées,C
Crassula alata,Crassulacées,C
Crassula vaillantii,Crassulacées,AR
Sedum tuberosum,Crassulacées,R
Sedum tenuifolium,Crassulacées,C
Sedum sediforme,Crassulacées,C
Sedum album ssp. album,Crassulacées,C
Sedum dasyphyllum ssp. eu-dasyphyllum,Crassulacées,C
Sedum stellatum,Crassulacées,RR
Sedum caeruleum,Crassulacées,CC
Sedum pubescens,Crassulacées,AC
Sedum rubens,Crassulacées,AC
Sedum andegavense,Crassulacées,RR
Sedum caespitosum,Crassulacées,C
Saxifraga tridactylites,Saxifragacées,AC
Saxifraga veronicifolia,Saxifragacées,AR
Saxifraga globulifera,Saxifragacées,AC
Aichemilla arvensis ssp. floribunda,Rosacées,AC
Sanguisorba mauritanica,Rosacées,AC
Sanguisorba minor ssp. verrucosa,Rosacées,AC
Sanguisorba minor ssp. muricata,Rosacées,R
Agrimonia eupatoria,Rosacées,AC
Filipendula hexapctala,Rosacées,R
Potentilla micrantha,Rosacées,AR
Potentilla recta,Rosacées,AC
Potentilla reptans,Rosacées,AC
Geum sylvaticum,Rosacées,AC
Geum urbanum,Rosacées,AC
Rubus ulmifolius,Rosacées,C
Rosa sempervirens,Rosacées,AC
Rosa canina,Rosacées,C
Rosa micrantha,Rosacées,AR
Prunus prostrata,Rosacées,C
Prunus amygdalus,Rosacées,C
Prunus spinosa ssp. fruticans,Rosacées,C
Prunus insititia,Rosacées,AC
Crataegus oxyacantha ssp. monogyna,Rosacées,C
