scientific-name,family-name,abundance
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus maritimus,Synantheracées,AC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus asper ssp. nymani,Synantheracées,R
Sonchus arvensis var. arvensis,Synantheracées,AC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Lactuca saligna,Synantheracées,CC
Lactuca seriola,Synantheracées,AC
Lactuca virosa ssp. eu-virosa,Synantheracées,R
Reichardia picroides ssp. eu-picroides,Synantheracées,CCC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Crepis amplexifolia,Synantheracées,C
Crepis vesicaria ssp. myriocephala,Synantheracées,CC
Crepis vesicaria ssp. taraxacifolia,Synantheracées,C
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
