scientific-name,family-name,abundance
Conringia orientalis,Crucifères,C
Moricandia arvensis ssp. arvensis,Crucifères,CC
Moricandia arvensis ssp. suffruticosa,Crucifères,C
Pseuderucaria teretifolia,Crucifères,AR
Morettia canescens,Crucifères,C
Alliaria officinalis,Crucifères,AC
Arabis parvula,Crucifères,AC
Rorippa nasturtium-aquaticum,Crucifères,C
Rorippa aspera ssp. munbyana,Crucifères,R
Erysimum incanum,Crucifères,AC
Erysimum bocconei,Crucifères,R
Sisymbrium runcinatum,Crucifères,AC
Sisymbrium erassifolium,Crucifères,AC
Sisymbrium coronopifolium,Crucifères,C
Sisymbrium irio,Crucifères,C
Sisymbrium reboudianum,Crucifères,AC
Matthiola maroccana,Crucifères,AR
Matthiola longipetala ssp. livida,Crucifères,C
Matthiola longipetala ssp. kralikii,Crucifères,AC
Matthiola parviflora,Crucifères,C
Malcolmia aegyptiaca,Crucifères,C
Malcolmia africana,Crucifères,AR
Maresia nana,Crucifères,AR
Reseda alba ssp. eu-alba,Resedacées,AC
Reseda decursiva,Resedacées,AC
Reseda villosa,Resedacées,C
Reseda stricta var. reuteriana,Resedacées,AR
Reseda duriaeana,Resedacées,AC
Reseda phyteuma ssp. eu phyteuma,Resedacées,R
Cotyledon umbilicus-veneris ssp. horizontalis,Crassulacées,RR
Sedum sediforme,Crassulacées,C
Sedum acre,Crassulacées,AR
Sedum album ssp. album,Crassulacées,C
Sedum dasyphyllum ssp. eu-dasyphyllum,Crassulacées,C
Potentilla pensylvanica ssp. hispanica,Rosacées,RR
Prunus prostrata,Rosacées,C
Prunus amygdalus,Rosacées,C
Crataegus oxyacantha ssp. monogyna,Rosacées,C
Crataegus oxyacantha ssp. maura,Rosacées,C
Crataegus laciniata,Rosacées,AR
Genista pseudo-pilosa,Legumineuses,R
Genista cinerea ssp. cinerea,Legumineuses,AR
Retama sphaerocarpa,Legumineuses,C
Retama retam,Legumineuses,C
Ononis pusilla,Legumineuses,AC
Ononis natrix ssp. polydada,Legumineuses,AC
Ononis sicula,Legumineuses,C
Argyrolobium saharae,Legumineuses,R
Argyrolobium uniflorum,Legumineuses,AC
Lotophyllus argenteus ssp. linnaeanus,Legumineuses,C
Lotus pusillus,Legumineuses,AR
Medicago secundiflora,Legumineuses,CC
Medicago sativa,Legumineuses,CC
Medicago italica ssp. helix,Legumineuses,C
Medicago litoralis,Legumineuses,AC
Medicago minima,Legumineuses,AC
Medicago laciniata,Legumineuses,AC
Psoralea bituminosa,Legumineuses,C
Melilotus neapolitana,Legumineuses,R
Melilotus sulcata ssp. brachystachys,Legumineuses,C
Trifolium phleoides ssp. gemellum,Legumineuses,R
Trifolium ochroleucum,Legumineuses,R
Trigonella gladiata,Legumineuses,AC
Colutea arborescens,Legumineuses,AC
Tephrosia leptostachya,Legumineuses,AR
Coronilla scorpioides,Legumineuses,C
Lens culinaris ssp. nigricans,Legumineuses,R
Vicia lathyroides,Legumineuses,AR
Vicia sativa ssp. amphicarpa,Legumineuses,AR
Vicia glauca,Legumineuses,R
Vicia monantha ssp. calcarata,Legumineuses,C
Vicia monantha ssp. cinerea,Legumineuses,AC
Vicia onobrychioides,Legumineuses,AC
Vicia disperma,Legumineuses,CC
Lathyrus ochrus,Legumineuses,CC
Lathyrus nissolia,Legumineuses,R
Lathyrus numidicus,Legumineuses,RR
Lathyrus articulatus ssp. typicus,Legumineuses,CC
Lathyrus saxatilis,Legumineuses,R
Hippocrepis bicontorta,Legumineuses,AC
Hippocrepis multisiliquosa ssp. confusa,Legumineuses,C
Hippocrepis multisiliquosa ssp. ciliata,Legumineuses,C
Hedysarum perralderianum,Legumineuses,R
Hedysarum carnosum,Legumineuses,R
Ebenus pinnata,Legumineuses,C
Astragalus sesameus,Legumineuses,C
Astragalus geniculatus,Legumineuses,AC
Astragalus cruciatus,Legumineuses,C
Astragalus tribuloides,Legumineuses,R
Astragalus peregrinus ssp. warionis,Legumineuses,AC
Astragalus hamosus,Legumineuses,AC
Astragalus armatus ssp. tragacanthoides,Legumineuses,AC
Astragalus armatus ssp. numidicus,Legumineuses,R
Astragalus gombo,Legumineuses,AC
Astragalus caprinus ssp. lanigerus,Legumineuses,AC
Astragalus incanus ssp. nummularioides,Legumineuses,AC
Astragalus monspessulanus,Legumineuses,AC
Astragalus tenuifoliosus,Legumineuses,AC
Geranium lucidum,Geraniacées,CC
Geranium robertianum ssp. eu-robertianum,Geraniacées,R
Geranium robertianum ssp. purpureum,Geraniacées,CC
Geranium atlanticum,Geraniacées,C
Geranium rotundifolium,Geraniacées,C
Geranium pusillum,Geraniacées,RR
Geranium molle,Geraniacées,CC
Erodium montanum,Geraniacées,R
Erodium cheilanthifolium ssp. antariense,Geraniacées,RR
Erodium cheilanthifolium ssp. eu-cheilanthilolium,Geraniacées,R
Erodium hirtum,Geraniacées,R
Erodium glaucophyllum,Geraniacées,CC
Erodium guttatum,Geraniacées,C
Erodium moschatum,Geraniacées,CC
Erodium cicutarium,Geraniacées,C
Erodium malachoides ssp. eu-malachoides,Geraniacées,CC
Erodium triangulare ssp. bovei,Geraniacées,C
Oxalis corniculata,Oxalidacées,AC
Linum strictum,Linacées,AC
Linum gallicum,Linacées,C
Linum corymbiferum ssp. asperifolium,Linacées,R
Linum corymbiferum ssp. corymbiferum,Linacées,CC
Linum suffruticosum ssp. eu-suffruticos,Linacées,AC
Linum usitatissimllm ssp. angustifolium,Linacées,CC
Tribulus terrester,Zygophyllacées,CC
Peganum harmala,Zygophyllacées,CC
Haplophyllum linifolium,Rutacées,R
Ruta chalepensis ssp. angustifolia,Rutacées,C
Ruta chalepensis ssp. latifolia,Rutacées,C
Nerium oleander,Apocynacées,CC
Polygala rupestris,Polygalacées,AC
Polygala monspeliaca,Polygalacées,CC
Polygala nicreensis,Polygalacées,C
Ricinus communis,Euphorbiacées,AC
Euphorbia chamaesyce,Euphorbiacées,AC
Euphorbia peplus,Euphorbiacées,CC
Euphorbia guyoniana,Euphorbiacées,CC
Euphorbia pubescens,Euphorbiacées,CC
Euphorbia atlantica,Euphorbiacées,AC
Euphorbia helioscopia ssp. eu-helioscopia,Euphorbiacées,C
Euphorbia nicreensis,Euphorbiacées,AC
Euphorbia terracina,Euphorbiacées,C
Euphorbia bupleuroides ssp. luteola,Euphorbiacées,AC
Euphorbia dracunculoides ssp. glebulosa,Euphorbiacées,AC
Euphorbia exigua,Euphorbiacées,CC
Euphorbia sulcata,Euphorbiacées,AR
MercuriaIis annua,Euphorbiacées,CC
Pistacia lentiscus,Anacardiacées,CC
Rhus tripartitum,Anacardiacées,AC
Acer monspessulanum ssp. eu-monspessulanum,Aceracées,C
Rhamnus alaternus ssp. eu-alaternus,Rhamnacées,CC
Rhamnus alaternus ssp. myrtifolia,Rhamnacées,AC
Rhamnus cathartica,Rhamnacées,RR
Rhamnus alpina,Rhamnacées,AR
Ziziphus lotus,Rhamnacées,CC
Hibiscus trionum,Malvacées,R
Malope malachoides ssp. laevigata,Malvacées,AR
Malva sylvestris,Malvacées,CC
Malva parviflora,Malvacées,CC
Malva rotundifolia,Malvacées,R
Lavatera cretica,Malvacées,CC
Daphne oleoides var. atlantica,Thymelaeacées,R
Thymelaea virescens,Thymelaeacées,R
Thymelaea hirsuta,Thymelaeacées,CC
Thymelaea virgata,Thymelaeacées,AR
Thymelaea microphylla,Thymelaeacées,CC
Thymelaea tartonraira,Thymelaeacées,R
Lythrum junceum,Lythracées,CC
Lythrum hyssopifolia,Lythracées,CC
Myriophyllum verticillatum,Halorrhagacées,CC
Myriophyllum spicatum,Halorrhagacées,AC
Cynomorium coccineum,Cynomoriacées,AC
Hedera helix ssp. canariensis,Araliacées,CC
Eryngium ilicifoiium,Ombellifères,CC
Eryngium triquetrum,Ombellifères,CC
Eryngium dichotomun,Ombellifères,CC
Eryngium tricuspidatum ssp. eu-triscuspidatum,Ombellifères,CC
Bupleurum lancifolium,Ombellifères,CC
Bupleurum tenuissimum,Ombellifères,CC
Bupleurum semicompositum,Ombellifères,AC
Bupleurum spinosum,Ombellifères,AC
Bupleurum rigidum,Ombellifères,AR
Bupleurum montanum,Ombellifères,AR
Thapsia villosa,Ombellifères,AC
Thapsia garganica,Ombellifères,CC
Elaeoselinum thapsioides,Ombellifères,CC
Scandix pecten-veneris,Ombellifères,CC
Scandix stellatum,Ombellifères,R
Scandix australis ssp. curvirostris,Ombellifères,RR
Scandix australis ssp. occidentalis,Ombellifères,CC
Pimpinella tragium,Ombellifères,AC
Bippomarathrum libanotis ssp. bocconei,Ombellifères,R
Daucus setifolius,Ombellifères,AC
Daucus sahariensis,Ombellifères,C
Daucus muricatus,Ombellifères,CC
Orlaya platycarpos,Ombellifères,AR
Turgenia latifolia,Ombellifères,C
CaucaIis daucoides,Ombellifères,R
CaucaIis coerulescens,Ombellifères,R
CaucaIis leptophylla,Ombellifères,CC
CaucaIis bifrons,Ombellifères,AC
Torilis arvensis ssp. divaricata,Ombellifères,R
Torilis arvensis ssp. neglecta,Ombellifères,CC
Pituranthos scoparius,Ombellifères,C
Pituranthos chloranthus ssp. cossonianus,Ombellifères,C
Malabaila suaveolens var. numidica,Ombellifères,RR
Anethum graveolens,Ombellifères,R
Ferula cossollialla,Ombellifères,RR
Ferula communis,Ombellifères,CC
Ferula vesceritensis,Ombellifères,R
Heracleum sphondylium ssp. lecoquii var. aurasiacum,Ombellifères,RR
Peucedanum munbyi,Ombellifères,C
Ammoides verticillata,Ombellifères,CC
Foeniculum vulgare ssp. piperitum,Ombellifères,CC
Foeniculum vulgare ssp. capillaceum,Ombellifères,C
Ridolfia segetum,Ombellifères,CC
Oenanthe giobulosa,Ombellifères,CC
Oenanthe virgata,Ombellifères,CC
Helosciadium nodiflorum,Ombellifères,CC
Balansaea glaberrima,Ombellifères,CC
Anthriscus silvestris,Ombellifères,R
Anthriscus vulgaris,Ombellifères,AC
Apium graveolens,Ombellifères,C
Sison amomum,Ombellifères,RR
Brachyapium dichotomum,Ombellifères,C
Kundmannia sicula,Ombellifères,CC
Carum montanum,Ombellifères,R
Carum foetidum,Ombellifères,R
SeseIi nanum,Ombellifères,RR
SeseIi varium,Ombellifères,R
Ammi majus,Ombellifères,CC
Smyrnium olusatrum,Ombellifères,CC
Bunium incrassatum,Ombellifères,CC
Bunium fontanesii,Ombellifères,R
Bunium alpinum,Ombellifères,CC
Hypericum tomentosum ssp. eu-tomentosum,Hypericacées,CC
Hypericum tomentosum ssp. pubescens,Hypericacées,AC
Hypericum montanum,Hypericacées,R
Frankenia pulverulenta ssp. eu-pulverulenta,Frankeniacées,AC
Frankenia thymifolia,Frankeniacées,C
Frankenia corymbosa,Frankeniacées,AC
Tamarix parviflora,Tamaricacées,R
Tamarix brachystylis,Tamaricacées,R
Tamarix africana,Tamaricacées,CC
Tamarix boveana,Tamaricacées,AC
Reaumuria vermiculata,Tamaricacées,R
Viola denhardtii,Violacées,C
Viola munbyana,Violacées,AC
Viola tricolor ssp. minima,Violacées,AR
Cistus monspeliensis,Cistacées,CCC
HeIianthemum hirtum ssp. ruficomum,Cistacées,CCC
HeIianthemum cinereum ssp. cinereum,Cistacées,RR
Fumana thymifolia,Cistacées,C
Fumana laevipes,Cistacées,C
Fumana arabica,Cistacées,R
Fumana ericoides var. scoparia,Cistacées,R
Androsace maxima,Primulacées,AR
Coris monspeliensis,Primulacées,C
Asterolinum linum-stellatum,Primulacées,CC
Anagallis arvensis ssp. phoenicea,Primulacées,CC
Anagallis arvensis ssp. parviflora,Primulacées,AC
Samolus valerandi,Primulacées,CC
Armeria plantaginea ssp. leucantha,Plumbaginacées,AC
Plumbago europea,Plumbaginacées,AC
Limonium thouini,Plumbaginacées,CC
Limonium sinuatum ssp. bonduelli,Plumbaginacées,CC
Limonium pruinosum,Plumbaginacées,C
Limonium tunetanum,Plumbaginacées,R
Fraxinus angustifolia,Oleacées,C
Fraxinus xanthoxyloides,Oleacées,R
Olea europea var. oleaster,Oleacées,CC
Phillyrea angustifolia ssp. eu-angustifolia,Oleacées,R
Blatkstonia perfoliata ssp. grandiflora,Gentianacées,CC
Centaurium spicatum,Gentianacées,C
Centaurium pulchellum ssp. tenuiflorum,Gentianacées,C
Centaurium pulchellum ssp. eu-pulchellum,Gentianacées,C
Centaurium umbellatum ssp. spartum,Gentianacées,RR
Cuscuta epithymum ssp. approximata,Convolvulacées,AC
Cuscuta epithymum ssp. eu-epithymum,Convolvulacées,CC
Cuscuta epithymum ssp. planiflora,Convolvulacées,CC
Convolvulus lineatus,Convolvulacées,AC
Convolvulus althaeoides ssp. elegantissimus,Convolvulacées,CC
Convolvulus althaeoides ssp. typicus,Convolvulacées,CC
Convolvulus arvensis,Convolvulacées,CC
Echium horridum,Boraginacées,AR
Echiochilon fruticosum,Boraginacées,AC
RocheIia disperma,Boraginacées,CC
Asperugo procumbens,Boraginacées,AC
Lappula redowskii var. patula,Boraginacées,AC
Cynoglossum cheirifolium,Boraginacées,C
Cynoglossum clandestinum,Boraginacées,CC
Cynoglossum dioscoridis,Boraginacées,AC
Sclerocaryopsis spinocarpos,Boraginacées,C
Heliotropium supinum,Boraginacées,AC
Myosotis pusilla,Boraginacées,R
Myosotis alpestris ssp. silvatica,Boraginacées,AC
Myosotis micrantha,Boraginacées,R
Myosotis collina,Boraginacées,CC
Nonnea vesicaria,Boraginacées,CC
Nonnea micrantha,Boraginacées,CC
Alkanna tinctoria,Boraginacées,AC
Elizaldia violacea,Boraginacées,AC
Lithospermum apulum,Boraginacées,CC
Lithospermum arvense,Boraginacées,CC
Anchusa azurea,Boraginacées,CC
Verbena officinalis,Verbenacées,CC
Verbena supina,Verbenacées,AR
Mentha rotundifolia,Labiées,CC
Mentha longifolia,Labiées,RR
Ajuga chamaepitys,Labiées,AR
Teucrium campanulatum,Labiées,R
Teucrium chamaedrys,Labiées,AC
Teucrium flavum,Labiées,CC
Teucrium ramosissimum var. getulum,Labiées,RR
Teucrium compactum,Labiées,RR
Teucrium polium ssp. luteum,Labiées,RR
Teucrium polium ssp. aurasianum,Labiées,AC
Teucrium polium ssp. capitatum,Labiées,CC
Teucrium polium ssp. polium,Labiées,CC
Zizyphora hispanica,Labiées,AC
Rosmarinus officinalis,Labiées,CC
Salvia balansae,Labiées,R
Salvia aucheri,Labiées,AR
Salvia phlomoides ssp. blancoana,Labiées,AC
Salvia verbenaca ssp. clandestina,Labiées,C
Salvia verbenaca ssp. eu-verbenaca,Labiées,CC
Salvia aegyptiaca,Labiées,C
Lavandula multifida,Labiées,AC
Sideritis montana var. ebradeata,Labiées,CC
Marrubium vulgare,Labiées,CC
Marrubium alysson,Labiées,CC
Prasium majus,Labiées,CC
Prunella vulgaris,Labiées,AR
CIeonia iusitanica,Labiées,AC
Thymus commutatus,Labiées,RR
Thymus pallidus,Labiées,RR
Thymus hirtus,Labiées,C
Thymus algeriensis,Labiées,CC
Thymus ciliatus ssp. eu-ciliatus,Labiées,CC
Satureja briquetii,Labiées,R
Satureja graeca,Labiées,CC
Satureja rotundifolia,Labiées,CC
Satureja granatensis,Labiées,CC
Lamium longiflorum var. numidicum,Labiées,AR
Lamium amplexicaule,Labiées,CC
Phlomis crinita ssp. mauritanica,Labiées,CC
Phlomis herbaventi ssp.: pungens,Labiées,R
Stachys ocymastrum,Labiées,C
Stachys officinalis var. algeriensis,Labiées,AC
Stachys guyoniana,Labiées,R
Ballota nigra,Labiées,CC
Ballota hirsuta,Labiées,AC
Nepeta multibracteata,Labiées,AC
Nicotiana glauca,Solanacées,AC
Lycium arabicum,Solanacées,AC
Lycium europeum,Solanacées,CC
Solanum nigrum ssp. eu-nigrum,Solanacées,CC
Atropa belladonna,Solanacées,R
Datura stramonium ssp. eu-stramonium,Solanacées,AC
Datura stramonium ssp. tatula,Solanacées,AC
Hyoscyamus niger,Solanacées,AR
Veronica beccabunga,Scrofulariacées,AC
Veronica anagallis-aquatica ssp. anagalloides,Scrofulariacées,R
Veronica anagallis-aquatica ssp. aquatica,Scrofulariacées,CCC
Veronica rosea,Scrofulariacées,R
Veronica cymbalaria,Scrofulariacées,CCC
Veronica pollita,Scrofulariacées,CC
