scientific-name,family-name,abundance
Alopecurus pratensis ssp. brachystachys,Graminées,R
Agrostis elegans,Graminées,R
Agrostis salmantica,Graminées,C
Agrostis reuteri,Graminées,C
Agrostis semiverticillata,Graminées,C
Gastridium scabrum,Graminées,CC
Gastridium ventricosnm,Graminées,AC
Triplachne nitens,Graminées,C
Polypogon monspeliensis,Graminées,CC
Polypogon maritimum ssp. eu-maritimus,Graminées,C
Lagurus ovatus,Graminées,CC
Ammophila arenaria var. arundinacea,Graminées,C
Sporobolus virginicus var. urenurius,Graminées,C
Eragrostis cilianensis ssp. major,Graminées,C
Cynodon dactylon,Graminées,C
Arundo plinii,Graminées,AC
Phragmites communis,Graminées,C
Ampelodesma mauritanicum,Graminées,CC
Holcus lanatus,Graminées,C
Corynephorus articulatus ssp. fasciculatus,Graminées,AR
Corynephorus articulatus ssp. oranensis,Graminées,C
Corynephorus articulatus ssp. eu-articulatus,Graminées,AC
Avena bromoides ssp. australis,Graminées,R
Avena clauda,Graminées,AC
Avena pilosa,Graminées,R
Avena longiglumis,Graminées,RR
Avena alba,Graminées,CC
Avena ventricosa,Graminées,AR
Avena fatua,Graminées,AC
Avena sterilis ssp. macrocarpa,Graminées,CC
Avena sterilis ssp. ludoviciana,Graminées,CC
Arrhenatherum elatius ssp. erianthum,Graminées,AC
Gaudinia fragilis ssp. eu-fragilis,Graminées,AC
Koeleria vallesiana,Graminées,AC
Koeleria balansae,Graminées,C
Koeleria pubescens ssp. villosa,Graminées,CC
Koeleria phleoides,Graminées,CCC
Avellinia michelii,Graminées,C
Aira cupaniana var. genuina,Graminées,C
Aira cupaniana var. divaricata,Graminées,C
Periballia minuta,Graminées,C
Antinoria agrostidea var. algeriensis,Graminées,RR
Schismus barbatus ssp. calycinus,Graminées,C
Echinaria capitata,Graminées,C
Melica minuta ssp. eu-minuta,Graminées,C
Melica minuta ssp. major,Graminées,C
Melica ciliata,Graminées,C
Sphenopus divaricatus,Graminées,AC
Cutandia maritima,Graminées,AC
Scleropoa rigida,Graminées,CC
Scleropoa hemipoa,Graminées,AC
Cynosurus polybracteatus,Graminées,C
Cynosurus elegans ssp. aurasiacus,Graminées,C
Cynosurus elegans ssp. obliquatus,Graminées,C
Lamarckia aurea,Graminées,CC
Dactylis glomerata,Graminées,C
AEluropus iittoraiis,Graminées,C
Sclerochloa dura,Graminées,C
Poa trivialis,Graminées,C
Poa bulbosa ssp. eu-bulbosa,Graminées,C
Poa annua ssp exilis,Graminées,C
Poa annua ssp. typica,Graminées,C
Briza maxima,Graminées,C
Briza minor,Graminées,C
Glyceria fluitans ssp. plicata,Graminées,RR
Puccinellia distans ssp. eu-distans,Graminées,C
Festuca caerulescens,Graminées,CC
Vulpia sicula var. setacca,Graminées,C
Vulpia alopecuros ssp. fibros,Graminées,AC
Vulpia ciliata,Graminées,C
Vulpia geniculata,Graminées,C
Vulpia myuros ssp. pseudo-myuros,Graminées,C
Vulpia myuros ssp. sciuroides,Graminées,C
Vulpia ligustica,Graminées,C
Vulpia membranacea,Graminées,CC
Ctenopsis pectinella,Graminées,AC
Catapodium tuberculosum,Graminées,AC
Catapodium ioliaceum,Graminées,C
Nardurus maritimus,Graminées,AR
Bromus erectus,Graminées,AC
Bromus rigidus ssp. maximus,Graminées,CC
Bromus rigidus ssp. gussonii,Graminées,C
Bromus madritensis ssp. eu-madritensis,Graminées,CC
Bromus rubens ssp. eu-rubens,Graminées,AC
Bromus rubens ssp. fasciculatus,Graminées,R
Bromus hordaceus ssp. mollis,Graminées,C
Bromus squarrosus,Graminées,
Bromus alopecuros,Graminées,CC
Brachypodium distachyum,Graminées,CC
Brachypodium sylvaticum,Graminées,C
Brachypodium ramosum,Graminées,C
Brachypodium pinnatum,Graminées,C
Brachypodium phoenicoides,Graminées,C
Lolium perenne,Graminées,C
Lolium rigidum,Graminées,C
Lolium multiflorum ssp. italicum,Graminées,AC
Lolium multiflorum ssp. gaudini,Graminées,CC
Lolium temulentum,Graminées,AC
Lepturus cylindricus,Graminées,C
Pholiurus incurvus ssp. incurvatus,Graminées,C
Pholiurus incurvus ssp. filiformis,Graminées,AC
Psilurus incurvus,Graminées,R
Agropyron repens,Graminées,AC
Agropyron junceum,Graminées,C
Agropyron elongatum,Graminées,C
Dasypyrum villosum,Graminées,RR
Aegilops ventricosa,Graminées,C
Aegilops triuncialis ssp. eu-triuncialis,Graminées,C
Aegilops triuncialis ssp. triaristata,Graminées,C
Aegilops triuncialis ssp. atlantica,Graminées,AR
Aegilops triuncialis ssp. eu-ovata,Graminées,C
Hordeum bulbosum,Graminées,AC
Hordeum maritimum ssp. eu-maritimum,Graminées,CC
Hordeum murinum ssp. eu-murinum,Graminées,AR
Hordeum murinum ssp. leporinum,Graminées,CC
Elymus caput-medusae ssp. crinitus,Graminées,C
Cyperus fuscus,Cyperacées,C
Cyperus laevigatus ssp. distachyos,Cyperacées,AC
Cyperus kalli,Cyperacées,C
Cyperus rotundus ssp. eu-rotundus,Cyperacées,C
Cyperus longus ssp. badius,Cyperacées,C
Scirpus holoschoenus,Cyperacées,CC
Scirpus cernuus,Cyperacées,CC
Scirpus maritimus,Cyperacées,CC
Scirpus lacustris ssp. eu-iacustris,Cyperacées,AC
Scirpus lacustris ssp. glaucus,Cyperacées,CC
Scirpus iittoralis,Cyperacées,AC
Schoenus nigricans,Cyperacées,AC
Carex distachya,Cyperacées,C
Carex divisa,Cyperacées,C
Carex muricata ssp. divulsa,Cyperacées,C
Carex hispida,Cyperacées,C
Carex flacca,Cyperacées,AC
Carex acutiformis,Cyperacées,R
Carex halleriana,Cyperacées,C
Carex pendula,Cyperacées,AC
Carex extensa,Cyperacées,C
Carex distans ssp. eu-distans,Cyperacées,C
Phoenix dactylifera,Palmées,C
Chamaerops humilis,Palmées,CC
Ambrosinia bassii,Aracées,C
Arum italicum,Aracées,CC
Arisarum vulgare ssp. simorrhinum,Aracées,C
Arisarum vulgare ssp. exsertum,Aracées,CC
Arisarum vulgare ssp. transiens,Aracées,R
Biarum bovei ssp. dispar,Aracées,CC
Lemna minor,Lemnacées,CC
Juncus acutus,Juncacées,CC
Juncus maritimus,Juncacées,CC
Juncus inflexus,Juncacées,CC
Juncus conglomeratus,Juncacées,C
Juncus effusus,Juncacées,C
Juncus capitatus,Juncacées,C
Juncus pygmaeus,Juncacées,C
Juncus fontanesii,Juncacées,C
Juncus articulatus,Juncacées,C
Juncus bufonius ssp. eu-bufonius,Juncacées,AC
Juncus compressus ssp. gerardi,Juncacées,C
Colchicum cupani,Liliacées,AC
Colchicum autumnale,Liliacées,C
Merendera filifolia,Liliacées,C
Aphyllanthes monspeliensis,Liliacées,AC
Asphodelus acaulis,Liliacées,AC
Asphodelus microcarpus,Liliacées,CC
Asphodelus tenuifolius,Liliacées,C
Anthericum liliago ssp. algeriense,Liliacées,AC
Fritillaria messanensis var. algeriensis,Liliacées,R
Tulipa sylvestris ssp. australis,Liliacées,CC
Gagea mauritanica,Liliacées,AC
Gagea granatelli ssp. eu-granatelli,Liliacées,C
Gagea granatelli ssp. chaberti,Liliacées,R
Gagea foliosa ssp. eu-foliosa,Liliacées,AC
Gagea durieui,Liliacées,C
Scilla lingulata,Liliacées,C
Scilla autumnalis ssp. eu-autumnalis,Liliacées,C
Scilla autumnalis ssp. fallax,Liliacées,AC
Scilla obtusifolia,Liliacées,C
Scilla peruviana,Liliacées,C
Urginea maritima var. pancration,Liliacées,C
Urginea maritima var. numidica,Liliacées,C
Urginea maritima var. spheroïdes,Liliacées,C
Urginea undulata ssp. typica,Liliacées,C
Dipcadi serotinum ssp. lividum,Liliacées,C
Ornithogalum arabicum,Liliacées,C
Ornithogalum umbellatum ssp. orthophyllum,Liliacées,C
Ornithogalum sessilifiorum,Liliacées,C
Ornithogalum pyramidale ssp. narbonense,Liliacées,AC
Bellevallia eiliata var. genuina,Liliacées,C
Bellevallia pomelii,Liliacées,RR
Bellevallia dubia,Liliacées,C
Muscari comosum,Liliacées,AC
Muscari maritimum,Liliacées,AC
Muscari parviflorum,Liliacées,R
Muscari neglectum var. atlanticum,Liliacées,AC
Ruscus aculeatus,Liliacées,C
Ruscus hypophyllum,Liliacées,AC
Asparagus stipularis var. horridus,Liliacées,AC
Asparagus albus,Liliacées,C
Asparagus altissimus var. typicus,Liliacées,AC
Asparagus acutifolius,Liliacées,CC
Smilax aspera var. genuina,Liliacées,C
Smilax aspera var. altissima,Liliacées,CC
Allium triquetrum,Liliacées,C
Allium chamaemoly,Liliacées,C
Allium cupani,Liliacées,C
Allium subhirsutum ssp. album,Liliacées,C
Allium nigrum ssp. odoratissimum,Liliacées,C
Allium roseum ssp. eu-roseum,Liliacées,C
Allium flavum ssp. ionochlorum,Liliacées,AC
Allium paniculatum var. brachyspathum,Liliacées,R
Allium paniculatum var. typicum,Liliacées,C
Allium paniculatum var. fuscum,Liliacées,AC
Allium margaritaceum,Liliacées,C
Allium sphaerocephalum,Liliacées,AC
Allium rotundum ssp. multiflorum,Liliacées,C
Leucojum autumnale var. pulchellum,Amaryllidacées,C
Narcissus cantabricus ssp. monophyllus (as2),Amaryllidacées,AC
Narcissus elegans,Amaryllidacées,C
Narcissus serotinus,Amaryllidacées,C
Narcissus tazetta ssp. bertolonii,Amaryllidacées,C
Agave americana,Amaryllidacées,C
Tarnus communis,Dioscoreacées,C
Gladiolus segetum,Iridacées,C
Gladiolus byzantinus,Iridacées,C
Iris pseudoacorus,Iridacées,C
Iris planifolia,Iridacées,AR
Iris juncea,Iridacées,C
Iris sisyrinchium,Iridacées,C
Iris tingitana var. fontanesii,Iridacées,C
Iris xiphium,Iridacées,C
Romulea rollii var. algerica,Iridacées,R
Romulea columnae var. typica,Iridacées,C
Romulea bulbocodiuni ssp. ligustica,Iridacées,C
Romulea bulbocodiuni ssp. rouyana,Iridacées,R
Romulea bulbocodiuni ssp. eu-bulbocodium,Iridacées,C
Crocus clusii var. mauritii,Iridacées,RR
Ophrys speculum,Orchidacées,C
Ophrys apifera,Orchidacées,C
Ophrys scolopax,Orchidacées,C
Ophrys tenthredinifera var. genuina,Orchidacées,C
Ophrys bombyliflora,Orchidacées,C
Ophrys lutea,Orchidacées,C
Ophrys subfusea,Orchidacées,R
Ophrys fusca,Orchidacées,C
Orchis papilionacea,Orchidacées,AR
Orchis morio ssp. picta,Orchidacées,R
Orchis coriophora ssp. martini,Orchidacées,C
Orchis coriophora ssp. fragrans,Orchidacées,C
Orchis tridentata ssp. lactea,Orchidacées,C
Orchis italica,Orchidacées,C
Orchis collina var. atlantica,Orchidacées,R
Orchis patens var. fontanesii,Orchidacées,AR
Orchis mascula ssp. eu-mascula,Orchidacées,C
Orchis mascula ssp. olbiensis,Orchidacées,C
Orchis laxiflora,Orchidacées,
Serapias cordigera,Orchidacées,C
Serapias lingua,Orchidacées,C
Serapias anthropophorum,Orchidacées,C
Himanthoglossum longibracteatum,Orchidacées,C
Anacamptis pyramidalis,Orchidacées,AR
Neotinea intacta,Orchidacées,R
Limodorum abortivum ssp. eu-abortivum,Orchidacées,R
Populus euphratica var. mauritanîca,Salicacées,RR
Populus alba,Salicacées,CC
Salix alba,Salicacées,C
Salix purpurea,Salicacées,AC
Salix pedicellata,Salicacées,CC
Quercus coccifera,Fagacées,C
Quercus ilex,Fagacées,C
Quercus afares,Fagacées,AR
Quercus faginea ssp. baetica,Fagacées,AC
Quercus faginea ssp. tlemcenensis,Fagacées,AC
Rumex tingitanus,Polygonacées,AC
Rumex tuberosus,Polygonacées,C
Rumex thyrsoides ssp. typicum,Polygonacées,C
Rumex acetosella ssp. angiocarpus,Polygonacées,C
Rumex bucephalophorus ssp. gallicus,Polygonacées,C
Rumex conglomeratus,Polygonacées,CC
Rumex crispus,Polygonacées,C
Rumex pulcher,Polygonacées,CC
Polygonum convolvulus,Polygonacées,AC
Polygonum maritimum,Polygonacées,AC
Polygonum equisetiforme,Polygonacées,R
Polygonum aviculare,Polygonacées,CC
Polygonum patulum,Polygonacées,AC
Polygonum salicifolium,Polygonacées,C
Polygonum lapathifolium ssp. verum,Polygonacées,C
Celtis australis,Ulmacées,AC
Ficus carica,Moracées,C
Urtica pilulifera,Urticacées,C
Urtica membranacea,Urticacées,C
Urtica urens,Urticacées,C
Parietaria officinalis ssp. judaica,Urticacées,C
Parietaria mauritanica,Urticacées,C
Parietaria lusitanica,Urticacées,R
Osyris quadripartita,Santalacées,AC
Osyris alba,Santalacées,AC
Thesium humifusum ssp. diviracatum,Santalacées,AR
Thesium humile,Santalacées,AC
Cytinus hypocistis ssp. kermesinus,Rafflesiacées,C
Cytinus hypocistis ssp. ochraceus,Rafflesiacées,C
Cytinus hypocistis ssp. lutescens,Rafflesiacées,C
Aristolochia baetica,Aristolochiacées,AC
Atriplex hastata,Chenopodiacées,C
Atriplex patula,Chenopodiacées,AC
Atriplex rosea,Chenopodiacées,RR
Atriplex tomabeni,Chenopodiacées,RR
Atriplex portulacoides,Chenopodiacées,C
Atriplex halimus,Chenopodiacées,C
Beta vulgaris ssp. maritima,Chenopodiacées,C
Beta macrocarpa,Chenopodiacées,C
Chenopodium multfidum,Chenopodiacées,C
Chenopodium ambrosioides,Chenopodiacées,C
Chenopodium vulvaria,Chenopodiacées,C
Chenopodium album ssp. album,Chenopodiacées,AC
Chenopodium album ssp. opulifolium,Chenopodiacées,C
Chenopodium urbicum,Chenopodiacées,RR
Chenopodium murale,Chenopodiacées,C
Arthrocnemum indicumm,Chenopodiacées,C
Salicornia europea,Chenopodiacées,RR
Salicornia arabica var. perennis,Chenopodiacées,RR
Salicornia arabica var. typica,Chenopodiacées,CC
Anabasis prostrata,Chenopodiacées,R
Suaeda maritima,Chenopodiacées,AC
Suaeda fruticosa,Chenopodiacées,C
Salsola soda,Chenopodiacées,RR
Aerva persica,Amaranthacées,RR
Amaranthus angustifolius ssp. sylvestris,Amaranthacées,C
Amaranthus deflexus,Amaranthacées,C
Amaranthus lividus,Amaranthacées,AC
Amaranthus retroflexus,Amaranthacées,AC
Amaranthus hybridus ssp. hypochondriacus,Amaranthacées,C
Mesembryanthemum cristallinum,Aizoacées,AC
Mesembryanthemum nodiflorum,Aizoacées,C
Theligonum cynocrambe,Theligonacées,C
Portulaca oleracea ssp. silvestris,Portulacacées,C
Corrigiola littoralis ssp. littoralis,Caryophyllacées,AC
Corrigiola littoralis ssp. telephiifolia,Caryophyllacées,AC
Herniaria incana,Caryophyllacées,AR
Herniaria glabra,Caryophyllacées,AC
Herniaria hirsuta var. cinerea,Caryophyllacées,AC
Herniaria fontanesii,Caryophyllacées,AC
Paronychia echinata,Caryophyllacées,C
Paronychia argentea,Caryophyllacées,C
Paronychia capitata ssp. nivea,Caryophyllacées,C
Loefflingia hispanica ssp. eu-hispanica,Caryophyllacées,AC
Polycarpon tetraphyllum,Caryophyllacées,C
Polycarpon polycarpoides ssp. bivonae,Caryophyllacées,CC
Spergula flaccida,Caryophyllacées,C
Spergula arvensis ssp. chieusseana,Caryophyllacées,C
Spergularia munbyana,Caryophyllacées,AC
Spergularia pycnorrhiza,Caryophyllacées,RR
Spergularia salina ssp. typica,Caryophyllacées,C
Spergularia heldreichii,Caryophyllacées,
Spergularia diandra,Caryophyllacées,CC
Spergularia bocconei(a),Caryophyllacées,CC
Buffonia duvaljouvii,Alsinoidées,RR
Minuartia geniculata,Alsinoidées,C
Minuartia tenuifolia,Alsinoidées,C
Sagina apetala,Alsinoidées,C
Sagina maritima,Alsinoidées,AC
Holosteum umbellatum,Alsinoidées,C
Stellaria media,Alsinoidées,C
Cerastium gibraltaricum,Alsinoidées,AR
Cerastium atlanticum,Alsinoidées,AR
Cerastium pentandrum ssp. tetrandrum,Alsinoidées,AC
Cerastium glomeratum,Alsinoidées,C
Cerastium brachypetalum ssp. luridum,Alsinoidées,R
Arenaria emarginata,Alsinoidées,RR
Arenaria cerastioides,Alsinoidées,AC
Arenaria serpyllifolia ssp. typica,Alsinoidées,C
Arenaria serpyllifolia ssp. minutiflora,Alsinoidées,CC
Moehringia trinervia ssp. pentandra,Alsinoidées,AC
Melandrium album ssp. divaricatum,Silenoidées,C
Silene cucubalus ssp. angustifolia,Silenoidées,C
Silene laeta,Silenoidées,C
Silene secundiflora,Silenoidées,R
Silene colorata ssp. trichocalycina,Silenoidées,C
Silene gallica,Silenoidées,CC
Silene cerastioides,Silenoidées,R
Silene tridentata,Silenoidées,R
Silene obtusifolia,Silenoidées,AR
Silene pomeli,Silenoidées,AC
Silene laxiflora var. vestita,Silenoidées,RR
Silene ramosissima,Silenoidées,C
Silene nicaeensis,Silenoidées,C
Silene behen,Silenoidées,AC
Silene muscipula ssp. eu-muscipula,Silenoidées,CC
Silene stricta,Silenoidées,C
Silene pseudo-atocion,Silenoidées,C
Silene fuscata,Silenoidées,C
Silene argillosa,Silenoidées,AR
Silene divaricata,Silenoidées,AC
Silene inaperta,Silenoidées,RR
Silene rosulata,Silenoidées,R
Silene mollissima ssp. auriculifolia var. oranensis,Silenoidées,RR
Silene longipetala,Silenoidées,R
Silene italica ssp. eu-italica,Silenoidées,RR
Silene italica ssp. fontanesiana,Silenoidées,R
Velezia rigida,Silenoidées,AC
Tunica prolifera ssp. velutina,Silenoidées,C
Tunica iiiyrica ssp. angustifolia,Silenoidées,AC
Dianthus serrulatus ssp. macranthus,Silenoidées,R
Dianthus gaditanus ssp. marocanus,Silenoidées,R
Dianthus caryophyllus ssp. siculus,Silenoidées,R
Dianthus caryophyllus ssp. arrostii,Silenoidées,RR
Dianthus caryophyllus ssp. virgineus,Silenoidées,CC
Ceratophyllum demersum,Ceratophyllacées,C
Clematis cirrhosa,Renonculacées,C
Clematis vitalba,Renonculacées,RR
Delphinium orientale,Renonculacées,AC
Delphinium peregrinum ssp. halteratum,Renonculacées,AC
Delphinium pentagynum,Renonculacées,AC
Delphinium emarginatum,Renonculacées,RRR
Delphinium staphysagria,Renonculacées,R
Nigella damascenna,Renonculacées,C
Anemone palmata,Renonculacées,C
Adonis annua ssp. autumnalis,Renonculacées,AC
Adonis aestivalis,Renonculacées,AC
Ficaria verna ssp. ficariiformis,Renonculacées,C
Ranunculus hederaceus,Renonculacées,AC
Ranunculus aquatilis,Renonculacées,C
Ranunculus trichophyllus,Renonculacées,AC
Ranunculus bullatus,Renonculacées,CC
Ranunculus ophioglossifolius,Renonculacées,CC
Ranunculus sceleratus,Renonculacées,R
Ranunculus parviflorus,Renonculacées,R
Ranunculus sardous ssp. philonotis,Renonculacées,C
Ranunculus sardous ssp. trilobus,Renonculacées,C
Ranunculus muricatus,Renonculacées,C
Ranunculus arvensis,Renonculacées,C
Ranunculus paludosus,Renonculacées,C
Ranunculus spicatus ssp. rupestris,Renonculacées,C
Ranunculus orientalis,Renonculacées,AR
Ranunculus bulbosus ssp. aleae,Renonculacées,C
Ranunculus macrophyllus,Renonculacées,CC
Papaver somniferum ssp. setigerum,Papaveracées,C
Papaver hybridum,Papaveracées,C
Papaver rhoeas,Papaveracées,C
Papaver pinnatifidum,Papaveracées,AC
Papaver dubium ssp. eu-dubium,Papaveracées,C
Hypecoum pendulum,Papaveracées,C
Glaucium corniculatum,Papaveracées,C
Glaucium flavum,Papaveracées,C
Fumaria capreolata,Fumariacées,C
Fumaria agraria,Fumariacées,C
Fumaria munbyi,Fumariacées,R
Fumaria bastardi,Fumariacées,C
Fumaria parviflora,Fumariacées,C
Fumaria officinalis,Fumariacées,C
Fumaria densiflora,Fumariacées,C
Isatis alepica,Crucifères,RR
Neslia paniculata ssp. apiculata,Crucifères,AC
Crambe filiformis,Crucifères,R
Calepina irregularis,Crucifères,R
Cakile aegyptiaca,Crucifères,AR
Rapistrum rugosum ssp. linnaeanum,Crucifères,AC
Rapistrum rugosum ssp. rugosum,Crucifères,AC
Rapistrum rugosum ssp. orientale,Crucifères,AC
Succowia balearica,Crucifères,AC
Coronopus squamatus,Crucifères,C
Coronopus violaceus,Crucifères,R
BiscutelIa didyma,Crucifères,CC
Iberis odorata,Crucifères,AC
Lepidium draba,Crucifères,AR
Lepidium graminifolium,Crucifères,R
Psychine stylosa,Crucifères,AC
Alyssum parviflorum,Crucifères,C
Alyssum granatense,Crucifères,C
Lobularia iybica,Crucifères,R
Lobularia maritima,Crucifères,C
Draba verna,Crucifères,AC
Draba muralis,Crucifères,R
Capsella bursa-pastoris ssp. bursa,Crucifères,C
Capsella bursa-pastoris ssp. rubella,Crucifères,C
Bivonaea lutea,Crucifères,AC
Teesdalia coronopifolia,Crucifères,AC
Ionopsidium albiflorum,Crucifères,R
Raphanus sativus ssp. landra,Crucifères,AC
Raphanus sativus ssp. sativus,Crucifères,AC
Raphanus raphanistum,Crucifères,AC
Enarthrocarpus lyratus,Crucifères,RR
Cordylocarpus muricatus,Crucifères,AC
Lonchophora capiomontiana,Crucifères,AC
Notoceras bicorne,Crucifères,R
Eruca vesicaria ssp. vesicaria,Crucifères,C
Eruca vesicaria ssp. pinnatifida,Crucifères,C
Hirschfeldia incana ssp. adpressa,Crucifères,AC
Hirschfeldia incana ssp. geniculata,Crucifères,C
Diplotaxis tenuisiliqua,Crucifères,AC
Diplotaxis catholica ssp. siifolia,Crucifères,R
Diplotaxis virgata ssp. cavanillesiana,Crucifères,AC
Diplotaxis muralis,Crucifères,C
Sinapis pubescens ssp. pubescens,Crucifères,C
Sinapis arvensis,Crucifères,C
Sinapis flexuosa,Crucifères,R
Sinapis alba ssp. alba,Crucifères,C
Sinapis alba ssp. dissecta,Crucifères,C
Brassica spinescens,Crucifères,RR
Brassica amplexicaulis,Crucifères,CC
Brassica nigra,Crucifères,R
Brassica muurorum,Crucifères,AC
Brassica fruticulosa ssp. pomeliana,Crucifères,R
Brassica fruticulosa ssp. mauritanica,Crucifères,C
Brassica fruticulosa ssp. glaberrima,Crucifères,R
Brassica tournefortii,Crucifères,R
Brassica barrelieri ssp. sabularia,Crucifères,AR
Conringia orientalis,Crucifères,C
Moricandia arvensis ssp. arvensis,Crucifères,CC
Moricandia arvensis ssp. suffruticosa,Crucifères,C
Cardamine hirsuta ssp. hirsuta,Crucifères,CC
Barbarea vulgaris ssp. vulgaris,Crucifères,AC
Arabis verna,Crucifères,AR
Arabis alpina ssp. caucasica,Crucifères,AR
Arabis auriculata,Crucifères,AC
Arabis parvula,Crucifères,AC
Arabis pubescens,Crucifères,AC
Arabis hirsuta ssp. sagittata,Crucifères,AC
Rorippa nasturtium-aquaticum,Crucifères,C
Erysimum semperflorens,Crucifères,RR
Sisymbrium erysimoides,Crucifères,C
Sisymbrium officinale,Crucifères,C
Sisymbrium orientale,Crucifères,C
Sisymbrium irio,Crucifères,C
Matthiola fruticulosa,Crucifères,AC
Matthiola parviflora,Crucifères,C
Matthiola tricuspidata,Crucifères,R
Malcolmia littorea,Crucifères,R
Malcolmia arenaria,Crucifères,C
Reseda alba ssp. eu-alba,Resedacées,AC
Reseda alba ssp. maritima,Resedacées,R
Reseda luteola,Resedacées,AC
Reseda stricta var. reuteriana,Resedacées,AR
Reseda lutea ssp. lutea,Resedacées,AR
Reseda lutea ssp. neglecta,Resedacées,AC
Reseda phytenma ssp. eu phyteuma,Resedacées,R
Reseda phyteuma ssp. collina,Resedacées,C
Cotyledon umbilicus-veneris ssp. pendulina,Crassulacées,C
Cotyledon umbilicus-veneris ssp. gaditana,Crassulacées,AC
Cotyledon breviflora ssp. salzmannii,Crassulacées,C
Cotyledon breviflora ssp. intermedia,Crassulacées,C
Cotyledon mucizonia ssp. ortegae,Crassulacées,R
Crassula alata,Crassulacées,C
Crassula vaillantii,Crassulacées,AR
Sedum tenuifolium,Crassulacées,C
Sedum sediforme,Crassulacées,C
Sedum album ssp. album,Crassulacées,C
Sedum album ssp. gypsicolum,Crassulacées,C
Sedum dasyphyllum ssp. eu-dasyphyllum,Crassulacées,C
Sedum caeruleum,Crassulacées,CC
Sedum rubens,Crassulacées,AC
Sedum caespitosum,Crassulacées,C
Saxifraga tridactylites,Saxifragacées,AC
Saxifraga veronicifolia,Saxifragacées,AR
Saxifraga globulifera,Saxifragacées,AC
Aichemilla arvensis ssp. floribunda,Rosacées,AC
Sanguisorba ancistroides,Rosacées,AR
Sanguisorba minor ssp. verrucosa,Rosacées,AC
Sanguisorba minor ssp. alveolosa,Rosacées,AC
Sanguisorba minor ssp. muricata,Rosacées,R
Agrimonia eupatoria,Rosacées,AC
Filipendula hexapctala,Rosacées,R
Potentilla recta,Rosacées,AC
Potentilla reptans,Rosacées,AC
Rubus ulmifolius,Rosacées,C
Rosa canina,Rosacées,C
Prunus prostrata,Rosacées,C
Prunus amygdalus,Rosacées,C
Crataegus oxyacantha ssp. monogyna,Rosacées,C
Crataegus oxyacantha ssp. maura,Rosacées,C
Ulex parviflorus,Legumineuses,AR
Genista cephalantha ssp. eu-cephalantha var. oranensis,Legumineuses,AR
Genista quadriflora,Legumineuses,R
Genista umbellata,Legumineuses,AR
