scientific-name,family-name,abundance
Ophioglossum lusitanicum,Ophioglossacées,R
Osmunda regalis,Osmundacées,C
Cystopteris filix-fragilis,Polypodiacées,C
Dryopteris thelypteris,Polypodiacées,RR
Dryopteris gongyloides,Polypodiacées,RR
Dryopteris aculeata,Polypodiacées,R
Asplenium marinum,Polypodiacées,RR
Asplenium obovatum,Polypodiacées,AR
Woodwardia radicans,Polypodiacées,RR
Phyllitis hemionitis,Polypodiacées,AR
Athyrium filix-femina,Polypodiacées,AR
Gymnogramma leptophylla,Polypodiacées,C
Notholaena vellea,Polypodiacées,AC
Adiantum capillus-veneris,Polypodiacées,AC
Pteridium aquilinum,Polypodiacées,C
Polypodium vulgare,Polypodiacées,CC
Marsilea diffusa,Marsileacées,RRR
Salvinia natans,Salviniacées,RR
Isoetes velata ssp. dubia,Isoetacées,RR
Isoetes velata ssp. typica,Isoetacées,AC
Isoetes hystrix,Isoetacées,AC
Selaginella denticulata,Selaginellacées,CC
Equisetum maximum,Equisetacées,AC
Taxus baccata,Taxacées,AR
Juniperus oxycedrus ssp. macrocarpa,Cupressacées,C
Juniperus phoenica,Cupressacées,C
Pinus halepensis,Pinacées,CC
Pinus pinaster ssp. hamiltonii,Pinacées,AR
Ephedra altissima,Ephedracées,C
Typha latifolia ssp. eulatifolia,Typhacées,AR
Typha angustifolia ssp. australis,Typhacées,CC
Sparganium erectum ssp. polyedrum,Sparganiacées,RR
Sparganium erectum ssp. neglectum,Sparganiacées,AC
Posidonia oceanica,Posidoniacées,CC
Potamogeton crispus,Potamogetonacées,R
Potamogeton lucens var. lancifolius,Potamogetonacées,R
Potamogeton nodosus,Potamogetonacées,CC
Potamogeton oblongus,Potamogetonacées,AR
Potamogeton pectinatus,Potamogetonacées,AC
Potamogeton trichoides var. tuberculosu,Potamogetonacées,AR
Ruppia maritima ssp. rostellata,Ruppiacées,AC
Ruppia maritima ssp. drepanensis,Ruppiacées,AC
Zannichellia palustris ssp. genuina,Zannichelliacées,AC
Cymodocea nodosa,Zannichelliacées,CC
Najas graminea,Najadacées,RR
Najas pectinata,Najadacées,RR
Najas minor,Najadacées,R
Najas marina,Najadacées,R
Triglochin laxiflora,Juncaginacées,C
Triglochin bulbosa,Juncaginacées,AC
AIisma plantago-aquatica,Alismatacées,CC
Echinodorus ranunculoides,Alismatacées,CC
Damasonium alisma ssp. bourgei,Alismatacées,AC
Butomus umbellatus,Butomacées,RR
Hydrocharis morsus-ranae,Hydrocharidacées,R
Vallisneria spiralis,Hydrocharidacées,RR
Saccharum spontaneum ssp. aegyptiacum,Graminées,RR
Hemarthria compressa ssp. altissima,Graminées,R
Sorghum halepense,Graminées,C
Bothriochloa ischaemum,Graminées,RR
Andropogon distachyus,Graminées,R
Hyparrhenia hirta,Graminées,CC
Heteropogon contortus var. glaber,Graminées,RR
Themeda triandra,Graminées,R
Digitaria debilis,Graminées,RR
Digitaria sanguinalis,Graminées,CC
Brachiaria mutica,Graminées,RR
Paspalidium obtusifolium,Graminées,RR
Echinochloa crus-galli,Graminées,C
Echinochloa colona,Graminées,C
Panicum repens,Graminées,C
Setaria verticillata ssp. verticillata,Graminées,C
Setaria viridis,Graminées,C
Pennisetum setaceum ssp. asperifolium,Graminées,R
Leersia hexandra,Graminées,R
Phalaris truncata,Graminées,AC
Phalaris caerulescens,Graminées,C
Phalaris bulbosa,Graminées,C
Phalaris canariensis,Graminées,C
Phalaris brachystachys,Graminées,C
Phalaris minor,Graminées,C
Phalaris paradoxa,Graminées,C
Anthoxanthum odoratum ssp. eu-odoratum,Graminées,C
Anthoxanthum odoratum ssp. ovatum,Graminées,C
Aristida caerulescens,Graminées,CC
Stipa retorta,Graminées,C
Stipa barbata,Graminées,C
Oryzopsis miliacea,Graminées,C
Oryzopsis caerulescens,Graminées,C
Oryzopsis paradoxa var. eriolemma,Graminées,C
Crypsis aculeata,Graminées,AC
Crypsis schoenoides,Graminées,C
Crypsis alopecuroides,Graminées,AR
Alopecurus bulbosus ssp. macrostachyus,Graminées,AC
Phleum pratense ssp. nodosum,Graminées,AC
Mibora minima,Graminées,RR
Agrostis elegans,Graminées,R
Agrostis salmantica,Graminées,C
Agrostis reuteri,Graminées,C
Agrostis semiverticillata,Graminées,C
Agrostis stolonifera ssp. scabriglumis,Graminées,AC
Gastridium scabrum,Graminées,CC
Gastridium ventricosnm,Graminées,AC
Polypogon monspeliensis,Graminées,CC
Polypogon maritimum ssp. subspathaceus,Graminées,R
Polypogon maritimum ssp. eu-maritimus,Graminées,C
Lagurus ovatus,Graminées,CC
Ammophila arenaria var. arundinacea,Graminées,C
Eragrostis atrovirens var. fontanesiana,Graminées,RR
Eragrostis trichophora,Graminées,C
Eragrostis cilianensis ssp. major,Graminées,C
Ductyloctenium aegyptium,Graminées,R
Cynodon dactylon,Graminées,C
Spartina patens,Graminées,AR
Arundo plinii,Graminées,AC
Arundo donax,Graminées,C
Phragmites communis,Graminées,C
Ampelodesma mauritanicum,Graminées,CC
Holcus setosus,Graminées,RR
Holcus lanatus,Graminées,C
Corynephorus articulatus ssp. fasciculatus,Graminées,AR
Corynephorus articulatus ssp. eu-articulatus,Graminées,AC
Trisetaria flavescens ssp. pratensis,Graminées,AC
Trisetaria parviftora,Graminées,R
Avena alba,Graminées,CC
Avena sterilis ssp. macrocarpa,Graminées,CC
Avena sterilis ssp. ludoviciana,Graminées,CC
Arrhenatherum elatius ssp. erianthum,Graminées,AC
Gaudinia fragilis ssp. eu-fragilis,Graminées,AC
Koeleria vallesiana,Graminées,AC
Koeleria splendens ssp. caudata,Graminées,AR
Koeleria pubescens ssp. villosa,Graminées,CC
Koeleria phleoides,Graminées,CCC
Avellinia michelii,Graminées,C
Aira tenorii,Graminées,C
Aira caryophyllea ssp. eu-caryophyllea,Graminées,R
Aira cupaniana var. genuina,Graminées,C
Aira cupaniana var. divaricata,Graminées,C
Airopsis tenella,Graminées,RR
Periballia minuta,Graminées,C
Sieglingia decumbens,Graminées,RR
Echinaria capitata,Graminées,C
Melica minuta ssp. eu-minuta,Graminées,C
Melica minuta ssp. major,Graminées,C
Melica uniftora,Graminées,AR
Melica ciliata,Graminées,C
Molinia caerulea,Graminées,R
Sphenopus divaricatus,Graminées,AC
Cutandia maritima,Graminées,AC
Cutandia divaricata,Graminées,C
Scleropoa rigida,Graminées,CC
Cynosurus baiansae,Graminées,AC
Cynosurus polybracteatus,Graminées,C
Cynosurus elegans ssp. aurasiacus,Graminées,C
Cynosurus elegans ssp. obliquatus,Graminées,C
Cynosurus echinatus,Graminées,C
Lamarckia aurea,Graminées,CC
Dactylis glomerata,Graminées,C
AEluropus iittoraiis,Graminées,C
Poa trivialis,Graminées,C
Poa bulbosa ssp. eu-bulbosa,Graminées,C
Poa annua ssp exilis,Graminées,C
Poa annua ssp. typica,Graminées,C
Briza maxima,Graminées,C
Briza minor,Graminées,C
Glyceria fluitans ssp. spicata,Graminées,R
Glyceria fluitans ssp. plicata,Graminées,RR
Puccinellia distans ssp. eu-distans,Graminées,C
Festuca caerulescens,Graminées,CC
Festuca paniculata ssp. durandoi,Graminées,AR
Festuca triflora,Graminées,AC
Festuca drymeja var. grandis,Graminées,R
Vulpia sicula var. typica,Graminées,C
Vulpia sicula var. setacca,Graminées,C
Vulpia ciliata,Graminées,C
Vulpia obtusa,Graminées,RR
Vulpia geniculata,Graminées,C
Vulpia myuros ssp. pseudo-myuros,Graminées,C
Vulpia myuros ssp. sciuroides,Graminées,C
Vulpia ligustica,Graminées,C
Vulpia membranacea,Graminées,CC
Ctenopsis pectinella,Graminées,AC
Catapodium ioliaceum,Graminées,C
Nardurus maritimus,Graminées,AR
Bromus erectus,Graminées,AC
Bromus rigidus ssp. maximus,Graminées,CC
Bromus rigidus ssp. gussonii,Graminées,C
Bromus tectorum,Graminées,C
Bromus madritensis ssp. eu-madritensis,Graminées,CC
Bromus rubens ssp. eu-rubens,Graminées,AC
Bromus racemosus,Graminées,RR
Bromus hordaceus ssp. mollis,Graminées,C
Bromus squarrosus,Graminées,
Bromus intermedius,Graminées,AC
Bromus alopecuros,Graminées,AC
Bromus alopecuros,Graminées,CC
Brachypodium distachyum,Graminées,CC
Brachypodium sylvaticum,Graminées,C
Brachypodium pinnatum,Graminées,C
Brachypodium phoenicoides,Graminées,C
Lolium perenne,Graminées,C
Lolium rigidum,Graminées,C
Lolium multiflorum ssp. italicum,Graminées,AC
Lolium multiflorum ssp. gaudini,Graminées,CC
Lolium temulentum,Graminées,AC
Lepturus cylindricus,Graminées,C
Pholiurus incurvus ssp. incurvatus,Graminées,C
Pholiurus incurvus ssp. filiformis,Graminées,AC
Agropyron repens,Graminées,AC
Agropyron junceum,Graminées,C
Agropyron elongatum,Graminées,C
Aegilops ventricosa,Graminées,C
Aegilops triuncialis ssp. eu-triuncialis,Graminées,C
Aegilops triuncialis ssp. triaristata,Graminées,C
Aegilops triuncialis ssp. eu-ovata,Graminées,C
Hordeum bulbosum,Graminées,AC
Hordeum maritimum ssp. eu-maritimum,Graminées,CC
Hordeum murinum ssp. leporinum,Graminées,CC
Elymus caput-medusae ssp. crinitus,Graminées,C
Cyperus miehelianus ssp. eu-michelianus,Cyperacées,RR
Cyperus miehelianus ssp. pygmaeus,Cyperacées,R
Cyperus fuscus,Cyperacées,C
Cyperus flaveseens,Cyperacées,R
Cyperus laevigatus ssp. distachyos,Cyperacées,AC
Cyperus polystachyos,Cyperacées,RR
Cyperus kalli,Cyperacées,C
Cyperus esculentus,Cyperacées,R
Cyperus rotundus ssp. eu-rotundus,Cyperacées,C
Cyperus longus ssp. eu-iongus,Cyperacées,RR
Cyperus longus ssp. badius,Cyperacées,C
Cyperus corymbosus,Cyperacées,RR
Scirpus holoschoenus,Cyperacées,CC
Scirpus supinus ssp. uninodis,Cyperacées,R
Scirpus cernuus,Cyperacées,CC
Scirpus inclinatus,Cyperacées,RR
Scirpus maritimus,Cyperacées,CC
Scirpus lacustris ssp. eu-iacustris,Cyperacées,AC
Scirpus lacustris ssp. glaucus,Cyperacées,CC
Scirpus iittoralis,Cyperacées,AC
Fuirena pubescens,Cyperacées,RR
Heleocharis multicaulis,Cyperacées,RR
Heleocharis uniglumis,Cyperacées,R
Fimbristylis squarrosa,Cyperacées,R
Rhynchospora glauca,Cyperacées,RR
Schoenus nigricans,Cyperacées,AC
Cladium mariscus,Cyperacées,R
Carex distachya,Cyperacées,C
Carex remota,Cyperacées,AR
Carex divisa,Cyperacées,C
Carex vulpina ssp. nemorosa,Cyperacées,AR
Carex muricata ssp. divulsa,Cyperacées,C
Carex gradlis var. mucronata,Cyperacées,R
Carex elata,Cyperacées,RR
Carex hispida,Cyperacées,C
Carex flacca,Cyperacées,AC
Carex acutiformis,Cyperacées,R
Carex pseudo-cyperus,Cyperacées,RR
Carex halleriana,Cyperacées,C
Carex pendula,Cyperacées,AC
Carex extensa,Cyperacées,C
Carex olbiensis,Cyperacées,R
Carex silvatica var. algeriensis,Cyperacées,R
Carex punctata,Cyperacées,AR
Carex distans ssp. eu-distans,Cyperacées,C
Phoenix dactylifera,Palmées,C
Chamaerops humilis,Palmées,CC
Ambrosinia bassii,Aracées,C
Dracunculus vulgaris,Aracées,R
Arum italicum,Aracées,CC
Arisarum vulgare ssp. exsertum,Aracées,CC
Biarum bovei ssp. dispar,Aracées,CC
Lemna trisulca,Lemnacées,R
Lemna minor,Lemnacées,CC
Wolffia arrhiza,Lemnacées,RR
Juncus acutus,Juncacées,CC
Juncus maritimus,Juncacées,CC
Juncus inflexus,Juncacées,CC
Juncus conglomeratus,Juncacées,C
Juncus effusus,Juncacées,C
Juncus capitatus,Juncacées,C
Juncus pygmaeus,Juncacées,C
Juncus bulbosus,Juncacées,RR
Juncus heterophyllus,Juncacées,R
Juncus fontanesii,Juncacées,C
Juncus valvatus,Juncacées,R
Juncus anceps,Juncacées,C
Juncus articulatus,Juncacées,C
Juncus bufonius ssp. eu-bufonius,Juncacées,AC
Juncus bufonius ssp. foliosus,Juncacées,R
Juncus compressus ssp. gerardi,Juncacées,C
Luzula forsteri,Juncacées,AC
Luzula nodulosa,Juncacées,AC
Luzula alpestris ssp. multiflora,Juncacées,R
Colchicum cupani,Liliacées,AC
Colchicum autumnale,Liliacées,C
Merendera filifolia,Liliacées,C
Aphyllanthes monspeliensis,Liliacées,AC
Asphodelus microcarpus,Liliacées,CC
Asphodeline lutea,Liliacées,C
Simethis planifolia,Liliacées,AC
Anthericum liliago ssp. algeriense,Liliacées,AC
Fritillaria messanensis var. algeriensis,Liliacées,R
Tulipa sylvestris ssp. australis,Liliacées,CC
Gagea granatelli ssp. eu-granatelli,Liliacées,C
Gagea foliosa ssp. eu-foliosa,Liliacées,AC
Scilla hispanica var. algeriensis,Liliacées,AC
Scilla aristidis,Liliacées,AC
Scilla lingulata,Liliacées,C
Scilla autumnalis ssp. eu-autumnalis,Liliacées,C
Scilla autumnalis ssp. fallax,Liliacées,AC
Scilla obtusifolia,Liliacées,C
Scilla numidica,Liliacées,AC
Scilla peruviana,Liliacées,C
Urginea maritima var. anthericoides,Liliacées,AC
Urginea maritima var. pancration,Liliacées,C
Urginea maritima var. numidica,Liliacées,C
Urginea maritima var. spheroïdes,Liliacées,C
Urginea undulata ssp. typica,Liliacées,C
Ornithogalum arabicum,Liliacées,C
Ornithogalum umbellatum ssp. orthophyllum,Liliacées,C
Ornithogalum sessilifiorum,Liliacées,C
Ornithogalum pyramidale ssp. narbonense,Liliacées,AC
Bellevallia mauritaniea var. mauritanica,Liliacées,C
Muscari comosum,Liliacées,AC
Ruscus aculeatus,Liliacées,C
Ruscus hypophyllum,Liliacées,AC
Asparagus stipularis var. horridus,Liliacées,AC
Asparagus albus,Liliacées,C
Asparagus acutifolius,Liliacées,CC
Smilax aspera var. genuina,Liliacées,C
Smilax aspera var. altissima,Liliacées,CC
Allium triquetrum,Liliacées,C
Allium chamaemoly,Liliacées,C
Allium cupani,Liliacées,C
Allium subhirsutum ssp. album,Liliacées,C
Allium nigrum ssp. odoratissimum,Liliacées,C
Allium roseum ssp. eu-roseum,Liliacées,C
Allium paniculatum var. typicum,Liliacées,C
Allium paniculatum var. fuscum,Liliacées,AC
Allium margaritaceum,Liliacées,C
Allium sphaerocephalum,Liliacées,AC
Leucojum autumnale var. pulchellum,Amaryllidacées,C
Pancratium foetidum,Amaryllidacées,AR
Narcissus elegans,Amaryllidacées,C
Narcissus serotinus,Amaryllidacées,C
Narcissus tazetta ssp. bertolonii,Amaryllidacées,C
Agave americana,Amaryllidacées,C
Tarnus communis,Dioscoreacées,C
Gladiolus segetum,Iridacées,C
Gladiolus byzantinus,Iridacées,C
Iris pseudoacorus,Iridacées,C
Iris foetidissima,Iridacées,C
Iris planifolia,Iridacées,AR
Iris unguicularis,Iridacées,C
Iris juncea,Iridacées,C
Iris sisyrinchium,Iridacées,C
Iris tingitana var. fontanesii,Iridacées,C
Iris xiphium,Iridacées,C
Romulea columnae var. typica,Iridacées,C
Romulea bulbocodiuni ssp. ligustica,Iridacées,C
Romulea bulbocodiuni ssp. rouyana,Iridacées,R
Romulea bulbocodiuni ssp. eu-bulbocodium,Iridacées,C
Ophrys speculum,Orchidacées,C
Ophrys apifera,Orchidacées,C
Ophrys scolopax,Orchidacées,C
Ophrys tenthredinifera var. genuina,Orchidacées,C
Ophrys bombyliflora,Orchidacées,C
Ophrys lutea,Orchidacées,C
Ophrys subfusea,Orchidacées,R
Ophrys pallida,Orchidacées,RR
Ophrys fusca,Orchidacées,C
Orchis elata ssp. munbyana,Orchidacées,C
Orchis papilionacea,Orchidacées,AR
Orchis longicornu,Orchidacées,C
Orchis coriophora ssp. martini,Orchidacées,C
Orchis coriophora ssp. fragrans,Orchidacées,C
Orchis tridentata ssp. lactea,Orchidacées,C
Orchis italica,Orchidacées,C
Orchis mascula ssp. eu-mascula,Orchidacées,C
Orchis mascula ssp. olbiensis,Orchidacées,C
Orchis provincialis var. laeta,Orchidacées,R
Orchis laxiflora,Orchidacées,
Serapias cordigera,Orchidacées,C
Serapias vomeracea,Orchidacées,RR
Serapias lingua,Orchidacées,C
Serapias parviflora ssp. occultata,Orchidacées,C
Serapias anthropophorum,Orchidacées,C
Himanthoglossum longibracteatum,Orchidacées,C
Anacamptis pyramidalis,Orchidacées,AR
Platanthera bifolia,Orchidacées,R
Neotinea intacta,Orchidacées,R
Epipactis helleborine var. platyphylla,Orchidacées,R
Cephalanthera longifolia,Orchidacées,AC
Limodorum abortivum ssp. trabutianum,Orchidacées,R
Spiranthes aestivalis,Orchidacées,RR
Spiranthes spiralis,Orchidacées,C
Populus euphratica var. mauritanîca,Salicacées,RR
Populus nigra,Salicacées,R
Populus alba,Salicacées,CC
Salix alba,Salicacées,C
Salix purpurea,Salicacées,AC
Salix triandra,Salicacées,RR
Salix cinerea,Salicacées,R
Salix pedicellata,Salicacées,CC
AInus glutinosa,Betulacées,AR
Castanea sativa,Fagacées,RR
Quercus coccifera,Fagacées,C
Quercus ilex,Fagacées,C
Quercus afares,Fagacées,AR
Quercus faginea ssp. baetica,Fagacées,AC
Quercus faginea ssp. tlemcenensis,Fagacées,AC
Rumex tingitanus,Polygonacées,AC
Rumex tuberosus,Polygonacées,C
Rumex thyrsoides ssp. typicum,Polygonacées,C
Rumex acetosella ssp. angiocarpus,Polygonacées,C
Rumex bucephalophorus ssp. gallicus,Polygonacées,C
Rumex aristidis,Polygonacées,R
Rumex conglomeratus,Polygonacées,CC
Rumex crispus,Polygonacées,C
Rumex palustris,Polygonacées,RR
Rumex pulcher,Polygonacées,CC
Polygonum convolvulus,Polygonacées,AC
Polygonum maritimum,Polygonacées,AC
Polygonum aviculare,Polygonacées,CC
Polygonum patulum,Polygonacées,AC
Polygonum amphibium,Polygonacées,C
Polygonum hydropiper,Polygonacées,RR
Polygonum salicifolium,Polygonacées,C
Polygonum persicaria,Polygonacées,C
Polygonum senegalense var. numicicum,Polygonacées,RR
Polygonum lapathifolium ssp. verum,Polygonacées,C
Celtis australis,Ulmacées,AC
Ulmus campestris ssp. procera,Ulmacées,C
Ficus carica,Moracées,C
Urtica pilulifera,Urticacées,C
Urtica dioica,Urticacées,AC
Urtica membranacea,Urticacées,C
Urtica urens,Urticacées,C
Parietaria officinalis ssp. judaica,Urticacées,C
Parietaria mauritanica,Urticacées,C
Parietaria lusitanica,Urticacées,R
Osyris alba,Santalacées,AC
Thesium humifusum ssp. diviracatum,Santalacées,AR
Thesium humile,Santalacées,AC
Cytinus hypocistis ssp. kermesinus,Rafflesiacées,C
Cytinus hypocistis ssp. ochraceus,Rafflesiacées,C
Aristolochia longa ssp. paucinervis,Aristolochiacées,R
Aristolochia longa ssp. fontanesii,Aristolochiacées,AR
Atriplex hastata,Chenopodiacées,C
Atriplex patula,Chenopodiacées,AC
Atriplex portulacoides,Chenopodiacées,C
Atriplex halimus,Chenopodiacées,C
Atriplex glauea var. mauritanica,Chenopodiacées,C
Beta vulgaris ssp. maritima,Chenopodiacées,C
Chenopodium multfidum,Chenopodiacées,C
Chenopodium ambrosioides,Chenopodiacées,C
Chenopodium vulvaria,Chenopodiacées,C
Chenopodium album ssp. album,Chenopodiacées,AC
Chenopodium album ssp. opulifolium,Chenopodiacées,C
Chenopodium murale,Chenopodiacées,C
Arthrocnemum indicumm,Chenopodiacées,C
Salicornia europea,Chenopodiacées,RR
Salicornia arabica var. typica,Chenopodiacées,CC
Suaeda maritima,Chenopodiacées,AC
Suaeda fruticosa,Chenopodiacées,C
Salsola soda,Chenopodiacées,RR
Aerva persica,Amaranthacées,RR
Amaranthus angustifolius ssp. sylvestris,Amaranthacées,C
Amaranthus deflexus,Amaranthacées,C
Amaranthus lividus,Amaranthacées,AC
Amaranthus retroflexus,Amaranthacées,AC
Amaranthus hybridus ssp. hypochondriacus,Amaranthacées,C
Achyranthes aspera,Amaranthacées,AC
Alterllanthera sessilis,Amaranthacées,RR
Mesembryanthemum nodiflorum,Aizoacées,C
Aizoon hispanicum,Aizoacées,C
Glinus lotoides,Aizoacées,RR
Theligonum cynocrambe,Theligonacées,C
Portulaca oleracea ssp. silvestris,Portulacacées,C
Montia fontana,Portulacacées,R
Corrigiola littoralis ssp. littoralis,Caryophyllacées,AC
Corrigiola littoralis ssp. telephiifolia,Caryophyllacées,AC
Illecebrum verticillatum,Caryophyllacées,RR
Herniaria incana,Caryophyllacées,AR
Herniaria glabra,Caryophyllacées,AC
Herniaria hirsuta var. cinerea,Caryophyllacées,AC
Paronychia echinata,Caryophyllacées,C
Paronychia arabica ssp. aurasiaca,Caryophyllacées,AC
Paronychia argentea,Caryophyllacées,C
Paronychia capitata ssp. nivea,Caryophyllacées,C
Loefflingia hispanica ssp. eu-hispanica,Caryophyllacées,AC
Polycarpon tetraphyllum,Caryophyllacées,C
Polycarpon peploides,Caryophyllacées,R
Polycarpon polycarpoides ssp. bivonae,Caryophyllacées,CC
Spergula flaccida,Caryophyllacées,C
Spergula arvensis ssp. chieusseana,Caryophyllacées,C
Spergularia marginata ssp. vulgaris,Caryophyllacées,AC
Spergularia marginata ssp. tunetana,Caryophyllacées,AC
Spergularia salina ssp. typica,Caryophyllacées,C
Spergularia heldreichii,Caryophyllacées,
Spergularia diandra,Caryophyllacées,CC
Spergularia bocconei(a),Caryophyllacées,CC
Scleranthus annuus,Alsinoidées,R
Buffonia duvaljouvii,Alsinoidées,RR
Minuartia geniculata,Alsinoidées,C
Minuartia tenuifolia,Alsinoidées,C
Sagina procumbens,Alsinoidées,RR
Sagina apetala,Alsinoidées,C
Sagina maritima,Alsinoidées,AC
Holosteum umbellatum,Alsinoidées,C
Stellaria media,Alsinoidées,C
Cerastium gibraltaricum,Alsinoidées,AR
Cerastium atlanticum,Alsinoidées,AR
Cerastium pentandrum ssp. tetrandrum,Alsinoidées,AC
Cerastium pentandrum ssp. gussonei,Alsinoidées,AC
Cerastium glomeratum,Alsinoidées,C
Cerastium brachypetalum ssp. luridum,Alsinoidées,R
Arenaria cerastioides,Alsinoidées,AC
Arenaria serpyllifolia ssp. typica,Alsinoidées,C
Arenaria serpyllifolia ssp. minutiflora,Alsinoidées,CC
Moehringia serpyllifolia ssp. pentandra,Alsinoidées,AC
Moehringia stellarioides,Alsinoidées,RR
Agrostemma githago,Silenoidées,AR
Melandrium album ssp. divaricatum,Silenoidées,C
Silene cucubalus ssp. angustifolia,Silenoidées,C
Silene laeta,Silenoidées,C
Silene coeii-rosa,Silenoidées,C
Silene atlantica,Silenoidées,AC
Silene choulettii,Silenoidées,AC
Silene secundiflora,Silenoidées,R
Silene colorata ssp. amphorina,Silenoidées,RR
Silene colorata ssp. pubicalycina,Silenoidées,C
Silene gallica,Silenoidées,CC
Silene disticha,Silenoidées,AC
Silene bellidifolia,Silenoidées,AC
Silene neglecta,Silenoidées,AC
Silene scabrida,Silenoidées,R
Silene imbricata,Silenoidées,AC
Silene cinerea,Silenoidées,AC
Silene nicaeensis,Silenoidées,C
Silene muscipula ssp. eu-muscipula,Silenoidées,CC
Silene pseudo-atocion,Silenoidées,C
Silene fuscata,Silenoidées,C
Silene sedoides,Silenoidées,RR
Silene rosulata,Silenoidées,R
Silene italica ssp. fontanesiana,Silenoidées,R
Velezia rigida,Silenoidées,AC
Saponaria sicula,Silenoidées,R
Tunica prolifera ssp. velutina,Silenoidées,C
Tunica iiiyrica ssp. angustifolia,Silenoidées,AC
Dianthus serrulatus ssp. eu-serrulatus,Silenoidées,AC
Dianthus caryophyllus ssp. virgineus,Silenoidées,CC
Dianthus caryophyllus ssp. aristidis,Silenoidées,R
Nymphaea alba,Nympheacées,RR
Nuphar lutellm,Nympheacées,RR
Ceratophyllum demersum,Ceratophyllacées,C
Ceratophyllum submersum,Ceratophyllacées,RR
Clematis cirrhosa,Renonculacées,C
Clematis vitalba,Renonculacées,RR
Delphinium orientale,Renonculacées,AC
Delphinium peregrinum ssp. halteratum,Renonculacées,AC
Delphinium pentagynum,Renonculacées,AC
Delphinium emarginatum,Renonculacées,RRR
Delphinium staphysagria,Renonculacées,R
Delphinium sylvaticum,Renonculacées,RR
Aquilegia vulgaris ssp. viscosa,Renonculacées,RR
Nigella damascenna,Renonculacées,C
Anemone palmata,Renonculacées,C
Anemone coronaria,Renonculacées,AR
Adonis annua ssp. autumnalis,Renonculacées,AC
Adonis aestivalis,Renonculacées,AC
Ficaria verna ssp. ficariiformis,Renonculacées,C
Ranunculus hederaceus,Renonculacées,AC
Ranunculus aquatilis,Renonculacées,C
Ranunculus trichophyllus,Renonculacées,AC
Ranunculus bullatus,Renonculacées,CC
Ranunculus ophioglossifolius,Renonculacées,CC
Ranunculus flammula,Renonculacées,RR
Ranunculus sceleratus,Renonculacées,R
Ranunculus parviflorus,Renonculacées,R
Ranunculus sardous ssp. philonotis,Renonculacées,C
Ranunculus sardous ssp. trilobus,Renonculacées,C
Ranunculus muricatus,Renonculacées,C
Ranunculus arvensis,Renonculacées,C
Ranunculus paludosus,Renonculacées,C
Ranunculus millefoliatus,Renonculacées,R
Ranunculus spicatus ssp. rupestris,Renonculacées,C
Ranunculus macrophyllus,Renonculacées,CC
Berberis hispanica,Berberidacées,R
Laurus nobilis,Lauracées,AC
Papaver somniferum ssp. setigerum,Papaveracées,C
Papaver hybridum,Papaveracées,C
Papaver argemone,Papaveracées,R
Papaver rhoeas,Papaveracées,C
Papaver dubium ssp. eu-dubium,Papaveracées,C
Hypecoum pendulum,Papaveracées,C
Glaucium corniculatum,Papaveracées,C
Glaucium flavum,Papaveracées,C
Fumaria flabellata,Fumariacées,R
Fumaria capreolata,Fumariacées,C
Fumaria agraria,Fumariacées,C
Fumaria bicolor,Fumariacées,R
Fumaria bastardi,Fumariacées,C
Fumaria parviflora,Fumariacées,C
Fumaria officinalis,Fumariacées,C
Fumaria densiflora,Fumariacées,C
Clypeola junthlaspi ssp. macrocarpa,Crucifères,RR
Cakile aegyptiaca,Crucifères,AR
Rapistrum rugosum ssp. linnaeanum,Crucifères,AC
Rapistrum rugosum ssp. rugosum,Crucifères,AC
Rapistrum rugosum ssp. orientale,Crucifères,AC
Coronopus squamatus,Crucifères,C
Coronopus violaceus,Crucifères,R
BiscutelIa auriculata ssp. auriculata,Crucifères,AC
BiscutelIa didyma,Crucifères,CC
BiscutelIa raphanifolia,Crucifères,AR
Iberis linifolia ssp. atlantica,Crucifères,R
Iberis linifolia ssp. balansae,Crucifères,C
Lepidium glastifolium,Crucifères,AC
Lepidium rigidum,Crucifères,AC
Lepidium draba,Crucifères,AR
Lepidium latifolium,Crucifères,RR
Psychine stylosa,Crucifères,AC
Alyssum alpestre ssp. serpyllifolium,Crucifères,AR
Alyssum parviflorum,Crucifères,C
Alyssum granatense,Crucifères,C
Lobularia maritima,Crucifères,C
Draba verna,Crucifères,AC
Draba muralis,Crucifères,R
Capsella bursa-pastoris ssp. bursa,Crucifères,C
Capsella bursa-pastoris ssp. rubella,Crucifères,C
Thlaspi arvense,Crucifères,RR
Thlaspi perfoliatum ssp. eu-perfoliatum,Crucifères,C
Thlaspi perfoliatum ssp. tinei,Crucifères,C
Bivonaea lutea,Crucifères,AC
Teesdalia coronopifolia,Crucifères,AC
Ionopsidium albiflorum,Crucifères,R
Raphanus sativus ssp. landra,Crucifères,AC
Raphanus sativus ssp. sativus,Crucifères,AC
Raphanus raphanistum,Crucifères,AC
Bunias erucago,Crucifères,RR
Eruca vesicaria ssp. vesicaria,Crucifères,C
Eruca vesicaria ssp. pinnatifida,Crucifères,C
Hirschfeldia incana ssp. adpressa,Crucifères,AC
Hirschfeldia incana ssp. geniculata,Crucifères,C
Diplotaxis tenuisiliqua,Crucifères,AC
Diplotaxis viminea,Crucifères,R
Diplotaxis muralis,Crucifères,C
Sinapis pubescens ssp. pubescens,Crucifères,C
Sinapis arvensis,Crucifères,C
