scientific-name,family-name,abundance
Deschampsia flexuosa,Graminées,C
Corynephorus articulatus ssp. fasciculatus,Graminées,AR
Corynephorus articulatus ssp. eu-articulatus,Graminées,AC
Trisetaria flavescens ssp. pratensis,Graminées,AC
Avena alba,Graminées,CC
Avena sterilis ssp. macrocarpa,Graminées,CC
Avena sterilis ssp. ludoviciana,Graminées,CC
Arrhenatherum elatius ssp. erianthum,Graminées,AC
Gaudinia fragilis ssp. eu-fragilis,Graminées,AC
Koeleria vallesiana,Graminées,AC
Koeleria splendens ssp. caudata,Graminées,AR
Koeleria pubescens ssp. villosa,Graminées,CC
Koeleria phleoides,Graminées,CCC
Avellinia michelii,Graminées,C
Aira tenorii,Graminées,C
Aira caryophyllea ssp. eu-caryophyllea,Graminées,R
Aira cupaniana var. genuina,Graminées,C
Aira cupaniana var. divaricata,Graminées,C
Periballia minuta,Graminées,C
Echinaria capitata,Graminées,C
Melica minuta ssp. eu-minuta,Graminées,C
Melica minuta ssp. major,Graminées,C
Melica uniftora,Graminées,AR
Melica ciliata,Graminées,C
Catabrosa aquatica,Graminées,RR
Sphenopus divaricatus,Graminées,AC
Cutandia maritima,Graminées,AC
Scleropoa rigida,Graminées,CC
Cynosurus baiansae,Graminées,AC
Cynosurus polybracteatus,Graminées,C
Cynosurus elegans ssp. aurasiacus,Graminées,C
Cynosurus elegans ssp. obliquatus,Graminées,C
Cynosurus echinatus,Graminées,C
Lamarckia aurea,Graminées,CC
Dactylis glomerata,Graminées,C
AEluropus iittoraiis,Graminées,C
Poa trivialis,Graminées,C
Poa bulbosa ssp. eu-bulbosa,Graminées,C
Poa annua ssp exilis,Graminées,C
Poa annua ssp. typica,Graminées,C
Poa ligulata var. djurdjurae,Graminées,R
Briza maxima,Graminées,C
Briza minor,Graminées,C
Glyceria fluitans ssp. spicata,Graminées,R
Glyceria fluitans ssp. plicata,Graminées,RR
Puccinellia distans ssp. eu-distans,Graminées,C
Festuca caerulescens,Graminées,CC
Festuca paniculata ssp. durandoi,Graminées,AR
Festuca triflora,Graminées,AC
Festuca drymeja var. grandis,Graminées,R
Festuca atlantica var. eu-atlantica,Graminées,AC
Festuca algeriensis,Graminées,R
Festuca ovina ssp. frigida,Graminées,R
Festuca ovina ssp. laevis,Graminées,R
Vulpia sicula var. setacca,Graminées,C
Vulpia ciliata,Graminées,C
Vulpia geniculata,Graminées,C
Vulpia myuros ssp. pseudo-myuros,Graminées,C
Vulpia myuros ssp. sciuroides,Graminées,C
Vulpia ligustica,Graminées,C
Vulpia membranacea,Graminées,CC
Ctenopsis pectinella,Graminées,AC
Desmazeria sicula,Graminées,RR
Catapodium ioliaceum,Graminées,C
Catapodium salzmanni,Graminées,RR
Nardurus maritimus,Graminées,AR
Bromus ramosus ssp. benekeni,Graminées,AR
Bromus erectus,Graminées,AC
Bromus sterilis,Graminées,AC
Bromus rigidus ssp. maximus,Graminées,CC
Bromus rigidus ssp. gussonii,Graminées,C
Bromus tectorum,Graminées,C
Bromus madritensis ssp. eu-madritensis,Graminées,CC
Bromus rubens ssp. eu-rubens,Graminées,AC
Bromus hordaceus ssp. mollis,Graminées,C
Bromus squarrosus,Graminées,
Bromus intermedius,Graminées,AC
Bromus alopecuros,Graminées,AC
Bromus alopecuros,Graminées,CC
Brachypodium distachyum,Graminées,CC
Brachypodium sylvaticum,Graminées,C
Brachypodium pinnatum,Graminées,C
Brachypodium phoenicoides,Graminées,C
Lolium perenne,Graminées,C
Lolium rigidum,Graminées,C
Lolium multiflorum ssp. italicum,Graminées,AC
Lolium multiflorum ssp. gaudini,Graminées,CC
Lolium temulentum,Graminées,AC
Lepturus cylindricus,Graminées,C
Pholiurus incurvus ssp. incurvatus,Graminées,C
Pholiurus incurvus ssp. filiformis,Graminées,AC
Agropyron pallormitanum var. hispanicum,Graminées,R
Agropyron repens,Graminées,AC
Agropyron littorale,Graminées,RR
Agropyron junceum,Graminées,C
Agropyron elongatum,Graminées,C
Aegilops ventricosa,Graminées,C
Aegilops triuncialis ssp. eu-triuncialis,Graminées,C
Aegilops triuncialis ssp. triaristata,Graminées,C
Aegilops triuncialis ssp. eu-ovata,Graminées,C
Hordeum bulbosum,Graminées,AC
Hordeum maritimum ssp. eu-maritimum,Graminées,CC
Hordeum maritimum ssp. gussoncanum var. annuum,Graminées,R
Hordeum murinum ssp. leporinum,Graminées,CC
Elymus europaeus,Graminées,R
Elymus caput-medusae ssp. crinitus,Graminées,C
Cyperus miehelianus ssp. pygmaeus,Cyperacées,R
Cyperus fuscus,Cyperacées,C
Cyperus flaveseens,Cyperacées,R
Cyperus laevigatus ssp. distachyos,Cyperacées,AC
Cyperus kalli,Cyperacées,C
Cyperus esculentus,Cyperacées,R
Cyperus rotundus ssp. eu-rotundus,Cyperacées,C
Cyperus longus ssp. eu-iongus,Cyperacées,RR
Cyperus longus ssp. badius,Cyperacées,C
Scirpus holoschoenus,Cyperacées,CC
Scirpus pseudosetaceus,Cyperacées,R
Scirpus cernuus,Cyperacées,CC
Scirpus maritimus,Cyperacées,CC
Scirpus lacustris ssp. eu-iacustris,Cyperacées,AC
Scirpus lacustris ssp. glaucus,Cyperacées,CC
Scirpus iittoralis,Cyperacées,AC
Schoenus nigricans,Cyperacées,AC
Carex distachya,Cyperacées,C
Carex remota,Cyperacées,AR
Carex divisa,Cyperacées,C
Carex vulpina ssp. nemorosa,Cyperacées,AR
Carex muricata ssp. divulsa,Cyperacées,C
Carex muricata ssp. pairaei,Cyperacées,R
Carex hispida,Cyperacées,C
Carex flacca,Cyperacées,AC
Carex halleriana,Cyperacées,C
Carex pendula,Cyperacées,AC
Carex extensa,Cyperacées,C
Carex olbiensis,Cyperacées,R
Carex silvatica var. algeriensis,Cyperacées,R
Carex punctata,Cyperacées,AR
Carex distans ssp. eu-distans,Cyperacées,C
Phoenix dactylifera,Palmées,C
Chamaerops humilis,Palmées,CC
Ambrosinia bassii,Aracées,C
Arum italicum,Aracées,CC
Arisarum vulgare ssp. exsertum,Aracées,CC
Biarum bovei ssp. dispar,Aracées,CC
Lemna minor,Lemnacées,CC
Juncus acutus,Juncacées,CC
Juncus maritimus,Juncacées,CC
Juncus inflexus,Juncacées,CC
Juncus conglomeratus,Juncacées,C
Juncus effusus,Juncacées,C
Juncus capitatus,Juncacées,C
Juncus pygmaeus,Juncacées,C
Juncus heterophyllus,Juncacées,R
Juncus fontanesii,Juncacées,C
Juncus valvatus,Juncacées,R
Juncus anceps,Juncacées,C
Juncus articulatus,Juncacées,C
Juncus tenageia ssp. sphaerocarpus,Juncacées,AC
Juncus bufonius ssp. eu-bufonius,Juncacées,AC
Juncus bufonius ssp. foliosus,Juncacées,R
Juncus compressus ssp. gerardi,Juncacées,C
Luzula forsteri,Juncacées,AC
Luzula nodulosa,Juncacées,AC
Colchicum cupani,Liliacées,AC
Colchicum autumnale,Liliacées,C
Merendera filifolia,Liliacées,C
Aphyllanthes monspeliensis,Liliacées,AC
Asphodelus microcarpus,Liliacées,CC
Asphodeline lutea,Liliacées,C
Simethis planifolia,Liliacées,AC
Anthericum liliago ssp. algeriense,Liliacées,AC
Tulipa sylvestris ssp. australis,Liliacées,CC
Gagea granatelli ssp. eu-granatelli,Liliacées,C
Gagea foliosa ssp. eu-foliosa,Liliacées,AC
Scilla hispanica var. algeriensis,Liliacées,AC
Scilla aristidis,Liliacées,AC
Scilla lingulata,Liliacées,C
Scilla autumnalis ssp. eu-autumnalis,Liliacées,C
Scilla autumnalis ssp. fallax,Liliacées,AC
Scilla obtusifolia,Liliacées,C
Scilla numidica,Liliacées,AC
Scilla peruviana,Liliacées,C
Urginea maritima var. anthericoides,Liliacées,AC
Urginea maritima var. pancration,Liliacées,C
Urginea maritima var. numidica,Liliacées,C
Urginea maritima var. spheroïdes,Liliacées,C
Urginea undulata ssp. typica,Liliacées,C
Ornithogalum arabicum,Liliacées,C
Ornithogalum umbellatum ssp. orthophyllum,Liliacées,C
Ornithogalum sessilifiorum,Liliacées,C
Ornithogalum pyramidale ssp. narbonense,Liliacées,AC
Bellevallia mauritaniea var. mauritanica,Liliacées,C
Muscari comosum,Liliacées,AC
Ruscus aculeatus,Liliacées,C
Ruscus hypophyllum,Liliacées,AC
Asparagus stipularis var. horridus,Liliacées,AC
Asparagus albus,Liliacées,C
Asparagus acutifolius,Liliacées,CC
Smilax aspera var. genuina,Liliacées,C
Smilax aspera var. altissima,Liliacées,CC
Allium triquetrum,Liliacées,C
Allium chamaemoly,Liliacées,C
Allium cupani,Liliacées,C
Allium trichocnemis,Liliacées,RR
Allium subhirsutum ssp. album,Liliacées,C
Allium nigrum ssp. odoratissimum,Liliacées,C
Allium roseum ssp. eu-roseum,Liliacées,C
Allium paniculatum var. typicum,Liliacées,C
Allium paniculatum var. fuscum,Liliacées,AC
Allium margaritaceum,Liliacées,C
Allium sphaerocephalum,Liliacées,AC
Leucojum autumnale var. pulchellum,Amaryllidacées,C
Pancratium foetidum,Amaryllidacées,AR
Narcissus elegans,Amaryllidacées,C
Narcissus serotinus,Amaryllidacées,C
Narcissus tazetta ssp. bertolonii,Amaryllidacées,C
Agave americana,Amaryllidacées,C
Tarnus communis,Dioscoreacées,C
Gladiolus segetum,Iridacées,C
Gladiolus byzantinus,Iridacées,C
Iris pseudoacorus,Iridacées,C
Iris foetidissima,Iridacées,C
Iris planifolia,Iridacées,AR
Iris unguicularis,Iridacées,C
Iris juncea,Iridacées,C
Iris sisyrinchium,Iridacées,C
Iris tingitana var. fontanesii,Iridacées,C
Iris xiphium,Iridacées,C
Romulea rollii var. algerica,Iridacées,R
Romulea columnae var. typica,Iridacées,C
Romulea bulbocodiuni ssp. ligustica,Iridacées,C
Romulea bulbocodiuni ssp. eu-bulbocodium,Iridacées,C
Ophrys speculum,Orchidacées,C
Ophrys apifera,Orchidacées,C
Ophrys scolopax,Orchidacées,C
Ophrys tenthredinifera var. genuina,Orchidacées,C
Ophrys bombyliflora,Orchidacées,C
Ophrys lutea,Orchidacées,C
Ophrys fusca,Orchidacées,C
Ophrys atlantica ssp. durieui,Orchidacées,AR
Orchis sulphurea var. markusii,Orchidacées,AR
Orchis maculata ssp. baborica,Orchidacées,RR
Orchis elata ssp. munbyana,Orchidacées,C
Orchis papilionacea,Orchidacées,AR
Orchis longicornu,Orchidacées,C
Orchis coriophora ssp. martini,Orchidacées,C
Orchis coriophora ssp. fragrans,Orchidacées,C
Orchis tridentata ssp. lactea,Orchidacées,C
Orchis italica,Orchidacées,C
Orchis mascula ssp. eu-mascula,Orchidacées,C
Orchis mascula ssp. olbiensis,Orchidacées,C
Orchis laxiflora,Orchidacées,
Serapias cordigera,Orchidacées,C
Serapias lingua,Orchidacées,C
Serapias parviflora ssp. occultata,Orchidacées,C
Serapias anthropophorum,Orchidacées,C
Himanthoglossum longibracteatum,Orchidacées,C
Anacamptis pyramidalis,Orchidacées,AR
Platanthera bifolia,Orchidacées,R
Gennaria diphylla,Orchidacées,RR
Neotinea intacta,Orchidacées,R
Epipactis helleborine var. platyphylla,Orchidacées,R
Cephalanthera longifolia,Orchidacées,AC
Spiranthes spiralis,Orchidacées,C
Neottia nidus-avis var. glandulosa,Orchidacées,RR
Populus euphratica var. mauritanîca,Salicacées,RR
Populus nigra,Salicacées,R
Populus alba,Salicacées,CC
Salix alba,Salicacées,C
Salix purpurea,Salicacées,AC
Salix cinerea,Salicacées,R
Salix pedicellata,Salicacées,CC
AInus glutinosa,Betulacées,AR
Quercus coccifera,Fagacées,C
Quercus ilex,Fagacées,C
Quercus afares,Fagacées,AR
Quercus faginea ssp. baetica,Fagacées,AC
Quercus faginea ssp. tlemcenensis,Fagacées,AC
Rumex scutatus ssp. induratus,Polygonacées,R
Rumex tingitanus,Polygonacées,AC
Rumex tuberosus,Polygonacées,C
Rumex thyrsoides ssp. typicum,Polygonacées,C
Rumex acetosella ssp. angiocarpus,Polygonacées,C
Rumex bucephalophorus ssp. gallicus,Polygonacées,C
Rumex conglomeratus,Polygonacées,CC
Rumex crispus,Polygonacées,C
Rumex pulcher,Polygonacées,CC
Polygonum convolvulus,Polygonacées,AC
Polygonum maritimum,Polygonacées,AC
Polygonum aviculare,Polygonacées,CC
Polygonum patulum,Polygonacées,AC
Polygonum amphibium,Polygonacées,C
Polygonum salicifolium,Polygonacées,C
Polygonum persicaria,Polygonacées,C
Polygonum lapathifolium ssp. verum,Polygonacées,C
Celtis australis,Ulmacées,AC
Ulmus campestris ssp. procera,Ulmacées,C
Ficus carica,Moracées,C
Urtica pilulifera,Urticacées,C
Urtica dioica,Urticacées,AC
Urtica membranacea,Urticacées,C
Urtica urens,Urticacées,C
Parietaria officinalis ssp. judaica,Urticacées,C
Parietaria mauritanica,Urticacées,C
Parietaria lusitanica,Urticacées,R
Osyris alba,Santalacées,AC
Thesium humifusum ssp. diviracatum,Santalacées,AR
Thesium humile,Santalacées,AC
Cytinus hypocistis ssp. kermesinus,Rafflesiacées,C
Cytinus hypocistis ssp. ochraceus,Rafflesiacées,C
Viscum album,Loranthacées,RR
Aristolochia longa ssp. paucinervis,Aristolochiacées,R
Aristolochia longa ssp. fontanesii,Aristolochiacées,AR
Atriplex hastata,Chenopodiacées,C
Atriplex patula,Chenopodiacées,AC
Atriplex portulacoides,Chenopodiacées,C
Atriplex halimus,Chenopodiacées,C
Atriplex glauea var. mauritanica,Chenopodiacées,C
Beta vulgaris ssp. maritima,Chenopodiacées,C
Chenopodium multfidum,Chenopodiacées,C
Chenopodium ambrosioides,Chenopodiacées,C
Chenopodium vulvaria,Chenopodiacées,C
Chenopodium album ssp. album,Chenopodiacées,AC
Chenopodium album ssp. opulifolium,Chenopodiacées,C
Chenopodium murale,Chenopodiacées,C
Arthrocnemum indicumm,Chenopodiacées,C
Salicornia arabica var. typica,Chenopodiacées,CC
Arthrophytum scoparium,Chenopodiacées,AC
Suaeda maritima,Chenopodiacées,AC
Suaeda fruticosa,Chenopodiacées,C
Aerva persica,Amaranthacées,RR
Amaranthus angustifolius ssp. sylvestris,Amaranthacées,C
Amaranthus deflexus,Amaranthacées,C
Amaranthus lividus,Amaranthacées,AC
Amaranthus retroflexus,Amaranthacées,AC
Amaranthus hybridus ssp. hypochondriacus,Amaranthacées,C
Achyranthes aspera,Amaranthacées,AC
Mesembryanthemum nodiflorum,Aizoacées,C
Aizoon hispanicum,Aizoacées,C
Theligonum cynocrambe,Theligonacées,C
Portulaca oleracea ssp. silvestris,Portulacacées,C
Montia fontana,Portulacacées,R
Corrigiola littoralis ssp. littoralis,Caryophyllacées,AC
Corrigiola littoralis ssp. telephiifolia,Caryophyllacées,AC
Herniaria incana,Caryophyllacées,AR
Herniaria glabra,Caryophyllacées,AC
Herniaria hirsuta var. cinerea,Caryophyllacées,AC
Paronychia echinata,Caryophyllacées,C
Paronychia argentea,Caryophyllacées,C
Paronychia capitata ssp. nivea,Caryophyllacées,C
Loefflingia hispanica ssp. eu-hispanica,Caryophyllacées,AC
Polycarpon tetraphyllum,Caryophyllacées,C
Polycarpon peploides,Caryophyllacées,R
Polycarpon polycarpoides ssp. bivonae,Caryophyllacées,CC
Spergula flaccida,Caryophyllacées,C
Spergula arvensis ssp. chieusseana,Caryophyllacées,C
Spergularia marginata ssp. vulgaris,Caryophyllacées,AC
Spergularia marginata ssp. tunetana,Caryophyllacées,AC
Spergularia salina ssp. typica,Caryophyllacées,C
Spergularia heldreichii,Caryophyllacées,
Spergularia diandra,Caryophyllacées,CC
Spergularia bocconei(a),Caryophyllacées,CC
Scleranthus annuus,Alsinoidées,R
Buffonia duvaljouvii,Alsinoidées,RR
Minuartia geniculata,Alsinoidées,C
Minuartia tenuifolia,Alsinoidées,C
Sagina apetala,Alsinoidées,C
Sagina maritima,Alsinoidées,AC
Holosteum umbellatum,Alsinoidées,C
Stellaria media,Alsinoidées,C
Stellaria holostea,Alsinoidées,R
Cerastium gibraltaricum,Alsinoidées,AR
Cerastium atlanticum,Alsinoidées,AR
Cerastium pentandrum ssp. tetrandrum,Alsinoidées,AC
Cerastium pentandrum ssp. gussonei,Alsinoidées,AC
Cerastium glomeratum,Alsinoidées,C
Cerastium brachypetalum ssp. luridum,Alsinoidées,R
Arenaria cerastioides,Alsinoidées,AC
Arenaria serpyllifolia ssp. typica,Alsinoidées,C
Arenaria serpyllifolia ssp. minutiflora,Alsinoidées,CC
Moehringia trinervia ssp. trinervia,Alsinoidées,RR
Moehringia trinervia ssp. pentandra,Alsinoidées,AC
Moehringia stellarioides,Alsinoidées,RR
Agrostemma githago,Silenoidées,AR
Melandrium album ssp. divaricatum,Silenoidées,C
Silene cucubalus ssp. angustifolia,Silenoidées,C
Silene laeta,Silenoidées,C
Silene coeii-rosa,Silenoidées,C
Silene atlantica,Silenoidées,AC
Silene choulettii,Silenoidées,AC
Silene secundiflora,Silenoidées,R
Silene colorata ssp. pubicalycina,Silenoidées,C
Silene gallica,Silenoidées,CC
Silene disticha,Silenoidées,AC
Silene bellidifolia,Silenoidées,AC
Silene neglecta,Silenoidées,AC
Silene imbricata,Silenoidées,AC
Silene reverchoni,Silenoidées,RR
Silene cinerea,Silenoidées,AC
Silene nicaeensis,Silenoidées,C
Silene muscipula ssp. eu-muscipula,Silenoidées,CC
Silene pseudo-atocion,Silenoidées,C
Silene fuscata,Silenoidées,C
Silene sedoides,Silenoidées,RR
Silene sessionis,Silenoidées,RR
Silene mollissima ssp. velutina,Silenoidées,AR
Silene mollissima ssp. fontanesiana,Silenoidées,R
Velezia rigida,Silenoidées,AC
Saponaria giutinosa,Silenoidées,R
Tunica prolifera ssp. velutina,Silenoidées,C
Tunica iiiyrica ssp. angustifolia,Silenoidées,AC
Dianthus balbisii ssp. vulturius,Silenoidées,R
Dianthus serrulatus ssp. eu-serrulatus,Silenoidées,AC
Dianthus caryophyllus ssp. virgineus,Silenoidées,CC
Ceratophyllum demersum,Ceratophyllacées,C
Clematis cirrhosa,Renonculacées,C
Clematis vitalba,Renonculacées,RR
Delphinium orientale,Renonculacées,AC
Delphinium peregrinum ssp. halteratum,Renonculacées,AC
Delphinium pentagynum,Renonculacées,AC
Delphinium staphysagria,Renonculacées,R
Delphinium sylvaticum,Renonculacées,RR
Paeonia corallina ssp. atlantica,Renonculacées,C
Nigella damascenna,Renonculacées,C
Thalictrum minus ssp. saxatile,Renonculacées,R
Anemone palmata,Renonculacées,C
Anemone coronaria,Renonculacées,AR
Adonis annua ssp. autumnalis,Renonculacées,AC
Adonis aestivalis,Renonculacées,AC
Ficaria verna ssp. ficariiformis,Renonculacées,C
Ranunculus hederaceus,Renonculacées,AC
Ranunculus aquatilis,Renonculacées,C
Ranunculus trichophyllus,Renonculacées,AC
Ranunculus bullatus,Renonculacées,CC
Ranunculus ophioglossifolius,Renonculacées,CC
Ranunculus sceleratus,Renonculacées,R
Ranunculus parviflorus,Renonculacées,R
Ranunculus sardous ssp. philonotis,Renonculacées,C
Ranunculus sardous ssp. trilobus,Renonculacées,C
Ranunculus muricatus,Renonculacées,C
Ranunculus arvensis,Renonculacées,C
Ranunculus paludosus,Renonculacées,C
Ranunculus millefoliatus,Renonculacées,R
Ranunculus spicatus ssp. rupestris,Renonculacées,C
Ranunculus macrophyllus,Renonculacées,CC
Epimedium perralderianum,Berberidacées,RR
Laurus nobilis,Lauracées,AC
Papaver somniferum ssp. setigerum,Papaveracées,C
Papaver hybridum,Papaveracées,C
Papaver argemone,Papaveracées,R
Papaver rhoeas,Papaveracées,C
Papaver dubium ssp. eu-dubium,Papaveracées,C
Hypecoum pendulum,Papaveracées,C
Glaucium corniculatum,Papaveracées,C
Glaucium flavum,Papaveracées,C
Corydalis solida,Fumariacées,RR
Fumaria flabellata,Fumariacées,R
Fumaria mairei,Fumariacées,RR
Fumaria capreolata,Fumariacées,C
Fumaria agraria,Fumariacées,C
Fumaria bicolor,Fumariacées,R
Fumaria bastardi,Fumariacées,C
Fumaria parviflora,Fumariacées,C
Fumaria officinalis,Fumariacées,C
Fumaria densiflora,Fumariacées,C
Isatis djurdjurae,Crucifères,R
Isatis tinctoria,Crucifères,R
Cakile aegyptiaca,Crucifères,AR
Rapistrum rugosum ssp. linnaeanum,Crucifères,AC
Rapistrum rugosum ssp. rugosum,Crucifères,AC
Rapistrum rugosum ssp. orientale,Crucifères,AC
Coronopus squamatus,Crucifères,C
Coronopus violaceus,Crucifères,R
BiscutelIa auriculata ssp. auriculata,Crucifères,AC
BiscutelIa didyma,Crucifères,CC
BiscutelIa raphanifolia,Crucifères,AR
Iberis linifolia ssp. atlantica,Crucifères,R
Iberis linifolia ssp. balansae,Crucifères,C
Lepidium glastifolium,Crucifères,AC
Lepidium rigidum,Crucifères,AC
Lepidium draba,Crucifères,AR
Psychine stylosa,Crucifères,AC
Alyssum alpestre ssp. serpyllifolium,Crucifères,AR
Alyssum parviflorum,Crucifères,C
Alyssum granatense,Crucifères,C
Lobularia maritima,Crucifères,C
Draba verna,Crucifères,AC
Draba muralis,Crucifères,R
Capsella bursa-pastoris ssp. bursa,Crucifères,C
Capsella bursa-pastoris ssp. rubella,Crucifères,C
Thlaspi bulbosum ssp. atlanticum,Crucifères,RR
Thlaspi perfoliatum ssp. eu-perfoliatum,Crucifères,C
Thlaspi perfoliatum ssp. tinei,Crucifères,C
Bivonaea lutea,Crucifères,AC
Teesdalia coronopifolia,Crucifères,AC
Ionopsidium albiflorum,Crucifères,R
Raphanus sativus ssp. landra,Crucifères,AC
Raphanus sativus ssp. sativus,Crucifères,AC
Raphanus raphanistum,Crucifères,AC
Eruca vesicaria ssp. vesicaria,Crucifères,C
Eruca vesicaria ssp. pinnatifida,Crucifères,C
Hirschfeldia incana ssp. adpressa,Crucifères,AC
Hirschfeldia incana ssp. geniculata,Crucifères,C
Diplotaxis tenuisiliqua,Crucifères,AC
Diplotaxis viminea,Crucifères,R
Diplotaxis muralis,Crucifères,C
Sinapis pubescens ssp. pubescens,Crucifères,C
Sinapis arvensis,Crucifères,C
Sinapis alba ssp. alba,Crucifères,C
Sinapis alba ssp. dissecta,Crucifères,C
Brassica gravinae,Crucifères,AC
Brassica amplexicaulis,Crucifères,CC
Brassica nigra,Crucifères,R
Conringia orientalis,Crucifères,C
Moricandia arvensis ssp. arvensis,Crucifères,CC
Moricandia arvensis ssp. suffruticosa,Crucifères,C
Alliaria officinalis,Crucifères,AC
Cardamine hirsuta ssp. hirsuta,Crucifères,CC
Barbarea vulgaris ssp. vulgaris,Crucifères,AC
Arabis verna,Crucifères,AR
Arabis alpina ssp. caucasica,Crucifères,AR
Arabis doumetii,Crucifères,R
Arabis auriculata,Crucifères,AC
Arabis parvula,Crucifères,AC
Arabis glabra ssp. pseudo-turritis,Crucifères,AR
Arabis pubescens,Crucifères,AC
Arabis hirsuta ssp. sagittata,Crucifères,AC
Rorippa nasturtium-aquaticum,Crucifères,C
Rorippa amphibia,Crucifères,RR
Erysimum incanum,Crucifères,AC
Sisymbrium officinale,Crucifères,C
Sisymbrium orientale,Crucifères,C
Sisymbrium irio,Crucifères,C
Matthiola fruticulosa,Crucifères,AC
Matthiola parviflora,Crucifères,C
Matthiola tricuspidata,Crucifères,R
Reseda alba ssp. eu-alba,Resedacées,AC
Reseda luteola,Resedacées,AC
Reseda lutea ssp. lutea,Resedacées,AR
Reseda lutea ssp. neglecta,Resedacées,AC
Reseda phytenma ssp. eu phyteuma,Resedacées,R
Cotyledon umbilicus-veneris ssp. pendulina,Crassulacées,C
Cotyledon breviflora ssp. salzmannii,Crassulacées,C
Cotyledon breviflora ssp. intermedia,Crassulacées,C
Crassula alata,Crassulacées,C
Crassula vaillantii,Crassulacées,AR
Sedum tenuifolium,Crassulacées,C
Sedum sediforme,Crassulacées,C
Sedum multiceps,Crassulacées,R
Sedum album ssp. album,Crassulacées,C
