scientific-name,family-name,abundance
Asphodelus acaulis,liliacées,AC
Asphodelus microcarpus,liliacées,CC
Asphodelus fistulosus,liliacées,AR
Tulipa sylvestris ssp. australis,liliacées,CC
Gagea reticulata ssp. eu-reticulata var. africa,liliacées,AR
Gagea granatelli ssp. eu-granatelli,liliacées,C
Gagea foliosa ssp. eu-foliosa,liliacées,AC
Scilla autumnalis ssp. eu-autumnalis,liliacées,C
Scilla obtusifolia,liliacées,C
Scilla peruviana,liliacées,C
Dipcadi serotinum ssp. lividum,liliacées,C
Ornithogalum umbellatum ssp. orthophyllum,liliacées,C
Ornithogalum pyramidale ssp. narbonense,liliacées,AC
Muscari comosum,liliacées,AC
Muscari racemosum,liliacées,AC
Ruscus aculeatus,liliacées,C
Asparagus stipularis var. horridus,liliacées,AC
Smilax aspera var. altissima,liliacées,CC
Allium cupani,liliacées,C
Allium roseum ssp. eu-roseum,liliacées,C
Allium paniculatum var. typicum,liliacées,C
Allium sphaerocephalum,liliacées,AC
Allium pardoi,liliacées,R
Sternbergia colchiciflora,amaryllidacées,RR
Narcissus elegans,amaryllidacées,C
Gladiolus byzantinus,iridacées,C
Iris planifolia,iridacées,AR
Iris sisyrinchium,iridacées,C
Iris xiphium,iridacées,C
Romulea bulbocodiuni ssp. uliginosa,iridacées,RR
Ophrys lutea,orchidacées,C
Serapias anthropophorum,orchidacées,C
Populus euphratica var. mauritanîca,salicacées,RR
Populus alba,salicacées,CC
Salix purpurea,salicacées,AC
Salix pedicellata,salicacées,CC
Rumex tingitanus,polygonacées,AC
Rumex bucephalophorus ssp. gallicus,polygonacées,C
Rumex vesicarius,polygonacées,RR
Rumex conglomeratus,polygonacées,CC
Polygonum equisetiforme,polygonacées,R
Polygonum balansae,polygonacées,AC
Parietaria lusitanica,urticacées,R
Arceuthobium oxycedri,loranthacées,AR
Atriplex tatarica,chenopodiacées,RR
Atriplex halimus,chenopodiacées,C
Beta vulgaris ssp. maritima,chenopodiacées,C
Oreobliton thesioides,chenopodiacées,C
Chenopodium foliosum,chenopodiacées,AC
Chenopodium urbicum,chenopodiacées,RR
Chenopodium murale,chenopodiacées,C
Halocnemum strobilaceum,chenopodiacées,C
Arthrocnemum indicumm,chenopodiacées,C
Salicornia arabica var. typica,chenopodiacées,CC
Anabasis aphylla ssp africana,chenopodiacées,R
Anabasis oropediorum,chenopodiacées,AC
Kochia prostrata,chenopodiacées,RR
Halogeton sativus,chenopodiacées,AC
Suaeda fruticosa,chenopodiacées,C
Salsola kali,chenopodiacées,RR
Salsola tetrandra,chenopodiacées,AC
Salsola longifolia,chenopodiacées,AC
Salsola sieberi var. zygophylla,chenopodiacées,R
Salsola sieberi var. vesceritensis,chenopodiacées,R
Salsola sieberi var. glomerata,chenopodiacées,R
Salsola vermiculata,chenopodiacées,C
Portulaca oleracea ssp. silvestris,portulacacées,C
Corrigiola littoralis ssp. littoralis,caryophyllacées,AC
Corrigiola littoralis ssp. telephiifolia,caryophyllacées,AC
Pteranthus dichotomus,caryophyllacées,AC
Herniaria incana,caryophyllacées,AR
Herniaria glabra,caryophyllacées,AC
Herniaria hirsuta var. cinerea,caryophyllacées,AC
Herniaria mauritanica,caryophyllacées,AC
Herniaria fontanesii,caryophyllacées,AC
Paronychia argentea,caryophyllacées,C
Paronychia capitata ssp. chlorothyrsa,caryophyllacées,C
Paronychia kapela ssp. serpyllifolia,caryophyllacées,AR
Loefflingia hispanica ssp. eu-hispanica,caryophyllacées,AC
Telephium imperati,caryophyllacées,AC
Telephium sphaerospermum,caryophyllacées,AR
Polycarpon polycarpoides ssp. bivonae,caryophyllacées,CC
Polycarpaea repens,caryophyllacées,RR
Spergula flaccida,caryophyllacées,C
Spergularia marginata ssp. sauvagei,caryophyllacées,AC
Spergularia salina ssp. typica,caryophyllacées,C
Spergularia diandra,caryophyllacées,CC
Spergularia bocconei(a),caryophyllacées,CC
Buffonia tenuifolia,alsinoidées,AC
Buffonia duvaljouvii,alsinoidées,RR
Minuartia geniculata,alsinoidées,C
Minuartia mutabilis,alsinoidées,AR
Minuartia tenuifolia,alsinoidées,C
Minuartia campestris,alsinoidées,AC
Minuartia montana,alsinoidées,AC
Sagina apetala,alsinoidées,C
Holosteum umbellatum,alsinoidées,C
Stellaria media,alsinoidées,C
Cerastium gibraltaricum,alsinoidées,AR
Cerastium dichotomum,alsinoidées,AC
Cerastium pentandrum ssp. tetrandrum,alsinoidées,AC
Cerastium glomeratum,alsinoidées,C
Silene cucubalus ssp. angustifolia,silenoidées,C
Silene apetala,silenoidées,AR
Silene secundiflora,silenoidées,R
Silene oropediorum,silenoidées,AR
Silene villosa,silenoidées,C
Silene kremeri,silenoidées,AC
Silene muscipula ssp. eu-muscipula,silenoidées,CC
Vaccaria pyramidata,silenoidées,AC
Dianthus crinitus,silenoidées,AR
Dianthus caryophyllus ssp. virgineus,silenoidées,CC
Delphinium orientale,renonculacées,AC
Delphinium pubescens,renonculacées,AC
Myosurus minimus,renonculacées,R
Adonis dentata,renonculacées,C
Ceratocephalus falcatus ssp. falcatus,renonculacées,R
Ceratocephalus falcatus ssp. incurvus,renonculacées,AC
Ranunculus aquatilis,renonculacées,C
Ranunculus lateriflorus,renonculacées,R
Ranunculus gramineus,renonculacées,AC
Ranunculus sardous ssp. trilobus,renonculacées,C
Ranunculus arvensis,renonculacées,C
Leontice leontopetalum,berberidacées,RR
Papaver hybridum,papaveracées,C
Papaver rhoeas,papaveracées,C
Papaver dubium ssp. eu-dubium,papaveracées,C
Papaver dubium ssp. mairei,papaveracées,AR
Hypecoum pendulum,papaveracées,C
Hypecoum geslini,papaveracées,AC
Hypecoum procumbens ssp. procumbens,papaveracées,C
Roemeria hybrida,papaveracées,AC
Glaucium corniculatum,papaveracées,C
Rupicapnos numidicus,fumariacées,AC
Fumaria capreolata,fumariacées,C
Fumaria parviflora,fumariacées,C
Fumaria officinalis,fumariacées,C
Clypeola junthlaspi ssp. microcarpa,crucifères,C
Clypeola cyclodontea,crucifères,AC
Neslia paniculata ssp. apiculata,crucifères,AC
Muricaria prostrata,crucifères,C
Vella annua,crucifères,AC
Didesmus bipinnatus,crucifères,AC
BiscutelIa auriculata ssp. auriculata,crucifères,AC
BiscutelIa didyma,crucifères,CC
Iberis odorata,crucifères,AC
Lepidium rigidum,crucifères,AC
Lepidium draba,crucifères,AR
Psychine stylosa,crucifères,AC
Alyssum montanum,crucifères,AC
Alyssum scutigerum,crucifères,R
Alyssum granatense,crucifères,C
Alyssum linifolium,crucifères,AR
Lobularia maritima,crucifères,C
Camelina sativa ssp. microcarpa,crucifères,AR
Capsella bursa-pastoris ssp. bursa,crucifères,C
Capsella bursa-pastoris ssp. rubella,crucifères,C
Hutchinsia procumbens,crucifères,AC
Hutchinsia petraea,crucifères,AR
Enarthrocarpus clavatus,crucifères,AC
Raffenaldia primuloides,crucifères,R
Cordylocarpus muricatus,crucifères,AC
Lonchophora capiomontiana,crucifères,AC
Notoceras bicorne,crucifères,R
Eruca vesicaria ssp. vesicaria,crucifères,C
Eruca vesicaria ssp. pinnatifida,crucifères,C
Eruca loncholoma,crucifères,AR
Hirschfeldia incana ssp. adpressa,crucifères,AC
Diplotaxis erucoides,crucifères,CC
Diplotaxis harra,crucifères,C
Diplotaxis virgata ssp. brachycarpa,crucifères,R
Diplotaxis muralis,crucifères,C
Sinapis pubescens ssp. pubescens,crucifères,C
Sinapis pubescens ssp. indurata,crucifères,R
Erucastrum varium,crucifères,AC
Brassica gravinae,crucifères,AC
Brassica amplexicaulis,crucifères,CC
Brassica dimorpha,crucifères,R
Conringia orientalis,crucifères,C
Moricandia arvensis ssp. arvensis,crucifères,CC
Moricandia arvensis ssp. suffruticosa,crucifères,C
Pseuderucaria teretifolia,crucifères,AR
Cardamine hirsuta ssp. hirsuta,crucifères,CC
Rorippa nasturtium-aquaticum,crucifères,C
Erysimum incanum,crucifères,AC
Sisymbrium runcinatum,crucifères,AC
Sisymbrium sophia,crucifères,AR
Sisymbrium coronopifolium,crucifères,C
Sisymbrium irio,crucifères,C
Sisymbrium reboudianum,crucifères,AC
Matthiola longipetala ssp. livida,crucifères,C
Matthiola longipetala ssp. kralikii,crucifères,AC
Matthiola parviflora,crucifères,C
Malcolmia aegyptiaca,crucifères,C
Malcolmia africana,crucifères,AR
Maresia nana,crucifères,AR
Reseda alba ssp. eu-alba,resedacées,AC
Reseda stricta var. reuteriana,resedacées,AR
Reseda lutea ssp. neglecta,resedacées,AC
Reseda duriaeana,resedacées,AC
Reseda phyteuma ssp. eu phyteuma,resedacées,R
Sedum sediforme,crassulacées,C
Sedum album ssp. album,crassulacées,C
Sedum album ssp. gypsicolum,crassulacées,C
Sedum dasyphyllum ssp. eu-dasyphyllum,crassulacées,C
Sedum rubens,crassulacées,AC
Prunus prostrata,rosacées,C
Prunus amygdalus,rosacées,C
Crataegus oxyacantha ssp. monogyna,rosacées,C
Crataegus oxyacantha ssp. maura,rosacées,C
Genista microcephaja var. capitellata,legumineuses,R
Genista cinerea ssp. cinerea,legumineuses,AR
Genista numidica ssp. sarotes,legumineuses,R
Retama sphaerocarpa,legumineuses,C
Retama retam,legumineuses,C
Ononis sicula,legumineuses,C
Ononis serrata,legumineuses,AC
Lotophyllus argenteus ssp. linnaeanus,legumineuses,C
Tetragonolobus maritimus,legumineuses,AC
Scorpiurus muricatus ssp. sub-villosus,legumineuses,R
Medicago secundiflora,legumineuses,CC
Medicago sativa,legumineuses,CC
Medicago italica ssp. helix,legumineuses,C
Medicago litoralis,legumineuses,AC
Medicago laciniata,legumineuses,AC
Psoralea bituminosa,legumineuses,C
Melilotus sulcata ssp. brachystachys,legumineuses,C
Trigonella gladiata,legumineuses,AC
Coronilla scorpioides,legumineuses,C
Lens culinaris ssp. nigricans,legumineuses,R
Vicia sativa ssp. amphicarpa,legumineuses,AR
Vicia monantha ssp. calcarata,legumineuses,C
Vicia monantha ssp. cinerea,legumineuses,AC
Lathyrus ochrus,legumineuses,CC
Lathyrus articulatus ssp. typicus,legumineuses,CC
Hippocrepis bicontorta,legumineuses,AC
Hippocrepis multisiliquosa ssp. ciliata,legumineuses,C
Hedysarum pallidum,legumineuses,C
Onobrychis argentea ssp. africana,legumineuses,C
Ebenus pinnata,legumineuses,C
Astragalus scorpioides,legumineuses,AR
Astragalus sesameus,legumineuses,C
Astragalus geniculatus,legumineuses,AC
Astragalus cruciatus,legumineuses,C
Astragalus peregrinus ssp. warionis,legumineuses,AC
Astragalus hamosus,legumineuses,AC
Astragalus armatus ssp. tragacanthoides,legumineuses,AC
Astragalus gombo,legumineuses,AC
Astragalus caprinus ssp. lanigerus,legumineuses,AC
Astragalus incanus ssp. nummularioides,legumineuses,AC
Astragalus tenuifoliosus,legumineuses,AC
Geranium robertianum ssp. purpureum,geraniacées,CC
Geranium atlanticum,geraniacées,C
Geranium rotundifolium,geraniacées,C
Geranium molle,geraniacées,CC
Erodium cheilanthifolium ssp. antariense,geraniacées,RR
Erodium hirtum,geraniacées,R
Erodium glaucophyllum,geraniacées,CC
Erodium guttatum,geraniacées,C
Erodium moschatum,geraniacées,CC
Erodium praecox,geraniacées,R
Erodium cicutarium,geraniacées,C
Erodium malachoides ssp. eu-malachoides,geraniacées,CC
Erodium triangulare ssp. bovei,geraniacées,C
Erodium crenatum,geraniacées,AC
Oxalis corniculata,oxalidacées,AC
Linum strictum,linacées,AC
Linum gallicum,linacées,C
Linum corymbiferum ssp. corymbiferum,linacées,CC
Linum suffruticosum ssp. eu-suffruticos,linacées,AC
Linum austriacum ssp. collinum var. mauritanicum,linacées,AC
Linum usitatissimllm ssp. angustifolium,linacées,CC
Tribulus terrester,zygophyllacées,CC
Zygophyllum cornutum,zygophyllacées,AC
Peganum harmala,zygophyllacées,CC
Haplophyllum linifolium,rutacées,R
Ruta montana,rutacées,C
Ruta chalepensis ssp. angustifolia,rutacées,C
Ruta chalepensis ssp. latifolia,rutacées,C
Polygala monspeliaca,polygalacées,CC
Polygala nicreensis,polygalacées,C
Ricinus communis,euphorbiacées,AC
Euphorbia chamaesyce,euphorbiacées,AC
Euphorbia peplus,euphorbiacées,CC
Euphorbia pubescens,euphorbiacées,CC
Euphorbia helioscopia ssp. eu-helioscopia,euphorbiacées,C
Euphorbia helioscopia ssp. helioscopioides,euphorbiacées,RR
Euphorbia terracina,euphorbiacées,C
Euphorbia dracunculoides ssp. glebulosa,euphorbiacées,AC
Euphorbia exigua,euphorbiacées,CC
Euphorbia falcata,euphorbiacées,AC
Euphorbia sulcata,euphorbiacées,AR
MercuriaIis annua,euphorbiacées,CC
Chrozophora obliqua,euphorbiacées,R
Pistacia lentiscus,anacardiacées,CC
Rhus tripartitum,anacardiacées,AC
Rhamnus lycioides ssp. oleoides,rhamnacées,AC
Rhamnus alaternus ssp. eu-alaternus,rhamnacées,CC
Ziziphus lotus,rhamnacées,CC
Hibiscus trionum,malvacées,R
Malope malachoides ssp. tripartita,malvacées,AR
Malope malachoides ssp. laevigata,malvacées,AR
Malope malachoides ssp. stellipilis,malvacées,R
Malva aegyptiaca,malvacées,C
Malva sylvestris,malvacées,CC
Malva parviflora,malvacées,CC
Malva rotundifolia,malvacées,R
Lavatera cretica,malvacées,CC
Thymelaea virescens,thymelaeacées,R
Thymelaea hirsuta,thymelaeacées,CC
Thymelaea virgata,thymelaeacées,AR
Thymelaea microphylla,thymelaeacées,CC
Thymelaea nitida,thymelaeacées,AR
Lythrum junceum,lythracées,CC
Lythrum hyssopifolia,lythracées,CC
Myriophyllum verticillatum,halorrhagacées,CC
Myriophyllum spicatum,halorrhagacées,AC
Cynomorium coccineum,cynomoriacées,AC
Hedera helix ssp. canariensis,araliacées,CC
Eryngium ilicifoiium,ombellifères,CC
Eryngium triquetrum,ombellifères,CC
Eryngium campestre,ombellifères,AR
Eryngium dichotomun,ombellifères,CC
Eryngium tricuspidatum ssp. eu-triscuspidatum,ombellifères,CC
Hohenackeria bupleurifolia,ombellifères,R
Hohenackeria polyodon,ombellifères,AR
Bupleurum lancifolium,ombellifères,CC
Bupleurum tenuissimum,ombellifères,CC
Bupleurum semicompositum,ombellifères,AC
Bupleurum spinosum,ombellifères,AC
Bupleurum rigidum,ombellifères,AR
Bupleurum oligactis,ombellifères,AC
Thapsia villosa,ombellifères,AC
Thapsia garganica,ombellifères,CC
Elaeoselinum thapsioides,ombellifères,CC
Scandix pecten-veneris,ombellifères,CC
Scandix australis ssp. curvirostris,ombellifères,RR
Scandix australis ssp. occidentalis,ombellifères,CC
Pimpinella tragium,ombellifères,AC
Daucus muricatus,ombellifères,CC
Orlaya platycarpos,ombellifères,AR
Turgenia latifolia,ombellifères,C
CaucaIis daucoides,ombellifères,R
CaucaIis leptophylla,ombellifères,CC
CaucaIis bifrons,ombellifères,AC
Torilis arvensis ssp. divaricata,ombellifères,R
Torilis arvensis ssp. neglecta,ombellifères,CC
Pituranthos scoparius,ombellifères,C
Pituranthos chloranthus ssp. cossonianus,ombellifères,C
Cuminum cyminum,ombellifères,R
Malabaila suaveolens var. numidica,ombellifères,RR
Ferula communis,ombellifères,CC
Peucedanum munbyi,ombellifères,C
Ammoides verticillata,ombellifères,CC
Foeniculum vulgare ssp. piperitum,ombellifères,CC
Foeniculum vulgare ssp. capillaceum,ombellifères,C
Ridolfia segetum,ombellifères,CC
Oenanthe giobulosa,ombellifères,CC
Oenanthe virgata,ombellifères,CC
Helosciadium nodiflorum,ombellifères,CC
Apium graveolens,ombellifères,C
Brachyapium dichotomum,ombellifères,C
Kundmannia sicula,ombellifères,CC
Carum foetidum,ombellifères,R
SeseIi tortuosum,ombellifères,RR
Ammi majus,ombellifères,CC
Smyrnium olusatrum,ombellifères,CC
Bunium incrassatum,ombellifères,CC
Bunium fontanesii,ombellifères,R
Hypericum tomentosum ssp. eu-tomentosum,hypericacées,CC
Hypericum tomentosum ssp. pubescens,hypericacées,AC
Frankenia pulverulenta ssp. eu-pulverulenta,frankeniacées,AC
Frankenia thymifolia,frankeniacées,C
Frankenia corymbosa,frankeniacées,AC
Tamarix gallica ssp. gallica,tamaricacées,CC
Tamarix africana,tamaricacées,CC
Tamarix boveana,tamaricacées,AC
Viola odorata,violacées,C
Viola tricolor ssp. minima,violacées,AR
Cistus albidus,cistacées,AC
Cistus monspeliensis,cistacées,CCC
HeIianthemum hirtum ssp. ruficomum,cistacées,CCC
HeIianthemum croceum,cistacées,AR
Fumana thymifolia,cistacées,C
Fumana laevipes,cistacées,C
Fumana arabica,cistacées,R
Fumana ericoides var. scoparia,cistacées,R
Androsace maxima,primulacées,AR
Coris monspeliensis,primulacées,C
Asterolinum linum-stellatum,primulacées,CC
Anagallis arvensis ssp. phoenicea,primulacées,CC
Anagallis arvensis ssp. parviflora,primulacées,AC
Samolus valerandi,primulacées,CC
Plumbago europea,plumbaginacées,AC
Limonium thouini,plumbaginacées,CC
Limonium pruinosum,plumbaginacées,C
Goniolimon tartaricum,plumbaginacées,R
Fraxinus angustifolia,oleacées,C
Olea europea var. oleaster,oleacées,CC
Blatkstonia perfoliata ssp. grandiflora,gentianacées,CC
Centaurium spicatum,gentianacées,C
Centaurium pulchellum ssp. tenuiflorum,gentianacées,C
Centaurium pulchellum ssp. eu-pulchellum,gentianacées,C
Cuscuta epithymum ssp. eu-epithymum,convolvulacées,CC
Cuscuta epithymum ssp. planiflora,convolvulacées,CC
Convolvulus lineatus,convolvulacées,AC
Convolvulus althaeoides ssp. elegantissimus,convolvulacées,CC
Convolvulus althaeoides ssp. typicus,convolvulacées,CC
Convolvulus arvensis,convolvulacées,CC
Echium suffruticosum,boraginacées,RR
RocheIia disperma,boraginacées,CC
Lappula redowskii var. patula,boraginacées,AC
Solenanthus tubiflorus,boraginacées,R
Cynoglossum cheirifolium,boraginacées,C
Cynoglossum clandestinum,boraginacées,CC
Sclerocaryopsis spinocarpos,boraginacées,C
Heliotropium supinum,boraginacées,AC
Myosotis pusilla,boraginacées,R
Myosotis collina,boraginacées,CC
Nonnea vesicaria,boraginacées,CC
Nonnea micrantha,boraginacées,CC
Alkanna tinctoria,boraginacées,AC
Elizaldia violacea,boraginacées,AC
Lithospermum apulum,boraginacées,CC
Lithospermum tenuiflorum,boraginacées,R
Lithospermum arvense,boraginacées,CC
Anchusa azurea,boraginacées,CC
Verbena officinalis,verbenacées,CC
Verbena supina,verbenacées,AR
Mentha rotundifolia,labiées,CC
Mentha longifolia,labiées,RR
Ajuga chamaepitys,labiées,AR
Teucrium campanulatum,labiées,R
Teucrium poiium ssp. thymoides,labiées,R
Teucrium flavum,labiées,CC
Teucrium polium ssp. luteum,labiées,RR
Teucrium polium ssp. thymoides,labiées,R
Teucrium polium ssp. capitatum,labiées,CC
Teucrium polium ssp. polium,labiées,CC
Zizyphora capitata,labiées,R
Zizyphora hispanica,labiées,AC
Rosmarinus officinalis,labiées,CC
Salvia verbenaca ssp. clandestina,labiées,C
Salvia verbenaca ssp. eu-verbenaca,labiées,CC
Salvia argentea ssp. patula,labiées,C
Lavandula multifida,labiées,AC
Sideritis montana var. ebradeata,labiées,CC
Marrubium vulgare,labiées,CC
Marrubium alysson,labiées,CC
Prasium majus,labiées,CC
CIeonia iusitanica,labiées,AC
Thymus guyonii,labiées,R
Thymus lanceolatus,labiées,R
Thymus hirtus,labiées,C
Thymus ciliatus ssp. eu-ciliatus,labiées,CC
Thymus ciliatus ssp. munbyanus,labiées,AR
Satureja briquetii,labiées,R
Satureja graeca,labiées,CC
Satureja rotundifolia,labiées,CC
Satureja granatensis,labiées,CC
Lamium amplexicaule,labiées,CC
Phlomis crinita ssp. mauritanica,labiées,CC
Phlomis herbaventi ssp.: pungens,labiées,R
Stachys ocymastrum,labiées,C
Ballota nigra,labiées,CC
Nicotiana glauca,solanacées,AC
Lycium europeum,solanacées,CC
Solanum nigrum ssp. eu-nigrum,solanacées,CC
Datura stramonium ssp. eu-stramonium,solanacées,AC
Datura stramonium ssp. tatula,solanacées,AC
Datura meteloides,solanacées,AR
Veronica anagallis-aquatica ssp. anagalloides,scrofulariacées,R
Veronica anagallis-aquatica ssp. aquatica,scrofulariacées,CCC
Veronica cymbalaria,scrofulariacées,CCC
Veronica pollita,scrofulariacées,CC
Veronica agrestis,scrofulariacées,AC
Veronica arvensis,scrofulariacées,CCC
Verbascum sinuatum,scrofulariacées,CC
Linaria elatinoides,scrofulariacées,C
Linaria spuria,scrofulariacées,CC
Linaria minor,scrofulariacées,R
Linaria reflexa,scrofulariacées,CCC
Linaria triphylla,scrofulariacées,CC
Linaria virgata ssp. virgata,scrofulariacées,AC
Linaria virgata ssp. algeriensis,scrofulariacées,CC
Linaria fallax,scrofulariacées,R
Linaria simplex,scrofulariacées,AC
Linaria dissita ssp. gracilescens,scrofulariacées,R
Linaria arvensis ssp. eu-arvensis,scrofulariacées,R
Antirrhinum orontinm,scrofulariacées,AC
Scrofularia canina,scrofulariacées,CC
Scrofularia iaevigata ssp. simplicifolia,scrofulariacées,AC
Scrofularia iaevigata ssp. pellucida,scrofulariacées,R
Scrofularia aquatica ssp. auriculata,scrofulariacées,CC
Odontites purpurea ssp. purpurea,scrofulariacées,CC
Cistanche phelipaea,orobanchacées,C
Cistanche violacea,orobanchacées,AR
Orobanche ramosa,orobanchacées,CC
Orobanche levis,orobanchacées,AC
Orobanche cernua,orobanchacées,AR
Orobanche crenata,orobanchacées,C
Orobanche variegata,orobanchacées,CC
Orobanche scolymi,orobanchacées,AC
Orobanche barbata,orobanchacées,CC
Globularia alypum ssp. eu-alypum,globulariacées,CC
Acanthus mollis ssp. platyphyllus,acanthacées,CC
Plantago coronopus ssp. cupani,plantaginacées,AR
Plantago coronopus ssp. eu-coronopus,plantaginacées,CC
Plantago coronopus ssp. commutata,plantaginacées,AR
Plantago albicans,plantaginacées,CC
Plantago lagopus,plantaginacées,CC
Plantago lanceolata ssp. eu-ianceolata,plantaginacées,AC
Plantago lanceolata ssp. intermedia,plantaginacées,AR
Plantago ovata,plantaginacées,CC
Crucianella patula,rubiacées,CC
Callipeltis cucullaria,rubiacées,C
Rubia peregrina,rubiacées,CC
Galium verum,rubiacées,AR
Galium palustre var. elongatum,rubiacées,C
Galium tunetanum,rubiacées,CC
Galium mollugo ssp. corrudaefolium,rubiacées,CC
Galium verticillatum,rubiacées,R
Galium murale,rubiacées,CC
Galium setaceum,rubiacées,AR
Galium parisiense ssp. divaricatum,rubiacées,CC
Galium parisiense ssp. eu-parisiense,rubiacées,CC
Galium aparine ssp. verum,rubiacées,CC
Galium aparine ssp. spurium,rubiacées,AC
Galium tricorne,rubiacées,CC
Galium valantia,rubiacées,CC
Asperula arvensis,rubiacées,AR
Asperula cynanchica ssp. aristata,rubiacées,CC
Sherardia arvensis,rubiacées,CC
Kentranthus calcitrapa,valerianacées,CC
Fedia cornucopiae,valerianacées,CC
Fedia caput-bovis ssp. caput-bovis,valerianacées,CC
Valerianella coronata ssp. discoidea,valerianacées,C
Valerianella eriocarpa ssp. truncata,valerianacées,R
Valerianella stephanodon,valerianacées,C
Valerianella carinata,valerianacées,CC
Valerianella pumila,valerianacées,AC
Valerianella fallax,valerianacées,AC
Valerianella morisoni ssp. microcarpa,valerianacées,CC
Scabiosa semipapposa,dipsacées,CC
Scabiosa arenaria,dipsacées,C
Scabiosa atropurpurea ssp. maritima,dipsacées,CC
Scabiosa stellata ssp. monspeliensis,dipsacées,CC
Scabiosa ucranica,dipsacées,RR
Ecballium elaterium,cucurbitacées,C
Jasione montana,campanulacées,AC
Specularia hybrida,campanulacées,R
Campanula erinus,campanulacées,CC
Campanula dichotoma ssp. eu-dichotoma,campanulacées,CC
Erigeron canadensis,synantheracées,C
Erigeron bonariensis,synantheracées,C
Conyza naudini,synantheracées,C
Aster squamatus,synantheracées,C
Micropus bombicinus,synantheracées,CCC
Micropus supinus,synantheracées,CCC
Filago gallica,synantheracées,CC
Filago exigua,synantheracées,AR
Filago spathulata,synantheracées,CC
Filago germanica ssp. eu-germanica,synantheracées,CC
Gnaphalium luteo-album,synantheracées,AC
EIichrysum italicum var. numidicum,synantheracées,RR
Inula crithmoides,synantheracées,CC
Inula montana,synantheracées,AC
